time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.294194; 0.986402; 0.552348; 0.539967;
0.048; 0.271377; 0.971821; 0.552371; 0.50554;
0.064; 0.287204; 0.958352; 0.552407; 0.542508;
0.08; 0.295204; 0.945832; 0.552463; 0.564944;
0.096; 0.305055; 0.934516; 0.55254; 0.590783;
0.112; 0.305746; 0.923663; 0.552637; 0.598973;
0.128; 0.307013; 0.913559; 0.552755; 0.607978;
0.144; 0.309097; 0.904153; 0.552893; 0.618317;
0.16; 0.310704; 0.89538; 0.553051; 0.627443;
0.176; 0.310021; 0.887086; 0.553228; 0.631716;
0.192; 0.31034; 0.87931; 0.553422; 0.637734;
0.208; 0.31229; 0.87224; 0.553638; 0.64669;
0.224; 0.311706; 0.865572; 0.55387; 0.650182;
0.24; 0.310608; 0.859263; 0.554117; 0.652357;
0.256; 0.311288; 0.853383; 0.554382; 0.657975;
0.272; 0.30985; 0.84786; 0.554662; 0.658869;
0.288; 0.309812; 0.84273; 0.554958; 0.662445;
0.304; 0.309843; 0.83797; 0.555269; 0.665902;
0.32; 0.30876; 0.833416; 0.555593; 0.66681;
0.336; 0.307717; 0.829114; 0.555931; 0.6676;
0.352; 0.308338; 0.825256; 0.556286; 0.671645;
0.368; 0.308586; 0.821667; 0.556656; 0.674672;
0.384; 0.307076; 0.818239; 0.557038; 0.673721;
0.4; 0.306707; 0.815038; 0.557433; 0.675077;
0.416; 0.306217; 0.812045; 0.557839; 0.67599;
0.432; 0.304809; 0.809129; 0.558255; 0.674802;
0.448; 0.303115; 0.806226; 0.55868; 0.672957;
0.464; 0.302426; 0.803478; 0.559116; 0.673199;
0.48; 0.302888; 0.801047; 0.559567; 0.675728;
0.496; 0.302848; 0.798812; 0.560029; 0.67697;
0.512; 0.302346; 0.796692; 0.560501; 0.677076;
0.528; 0.301781; 0.79465; 0.560982; 0.676966;
0.544; 0.30046; 0.792599; 0.561471; 0.675157;
0.56; 0.299484; 0.790591; 0.561969; 0.674076;
0.576; 0.299242; 0.78873; 0.562478; 0.674511;
0.592; 0.298769; 0.786949; 0.562995; 0.67435;
0.608; 0.29764; 0.785177; 0.563519; 0.67269;
0.624; 0.29791; 0.783566; 0.564055; 0.674044;
0.64; 0.298122; 0.782139; 0.564601; 0.675099;
0.656; 0.297792; 0.780745; 0.565155; 0.674895;
0.672; 0.297131; 0.779346; 0.565716; 0.673936;
0.688; 0.296415; 0.777935; 0.566284; 0.672856;
0.704; 0.237635; 0.786218; 0.566625; 0.533423;
0.72; 0.260302; 0.784638; 0.567045; 0.585046;
0.736; 0.240857; 0.793137; 0.567404; 0.535203;
0.752; 0.243157; 0.801662; 0.56777; 0.534223;
0.768; 0.300779; 0.802822; 0.56826; 0.659297;
0.784; 0.275698; 0.805723; 0.568693; 0.601686;
0.8; 0.275861; 0.809789; 0.569062; 0.59863;
0.816; 0.177192; 0.823461; 0.569199; 0.378039;
0.832; 0.274174; 0.827307; 0.569556; 0.581866;
0.848; 0.281998; 0.831359; 0.569851; 0.595245;
0.864; 0.28188; 0.835116; 0.570156; 0.592002;
0.88; 0.247423; 0.844828; 0.570314; 0.51352;
0.896; 0.207272; 0.850172; 0.570592; 0.427276;
0.912; 0.182761; 0.85854; 0.570663; 0.37303;
0.928; 0.214294; 0.863555; 0.570702; 0.434822;
0.944; 0.201167; 0.867268; 0.570739; 0.40641;
0.96; 0.238776; 0.869841; 0.570932; 0.480801;
0.976; 0.238654; 0.87663; 0.571046; 0.476739;
0.992; 0.286502; 0.879087; 0.571201; 0.570567;
1.008; 0.28777; 0.880738; 0.57135; 0.571869;
1.024; 0.288521; 0.882468; 0.571495; 0.572091;
1.04; 0.307807; 0.8818; 0.571648; 0.610631;
1.056; 0.236418; 0.889072; 0.571732; 0.465105;
1.072; 0.288733; 0.891879; 0.571849; 0.566121;
1.088; 0.303222; 0.894419; 0.571963; 0.592723;
1.104; 0.297577; 0.896476; 0.572064; 0.58025;
1.12; 0.301873; 0.898201; 0.572155; 0.587404;
1.136; 0.306894; 0.900264; 0.572231; 0.595727;
1.152; 0.306391; 0.90003; 0.572293; 0.594842;
1.168; 0.301467; 0.901406; 0.572348; 0.58433;
1.184; 0.306708; 0.90296; 0.572393; 0.59342;
1.2; 0.307381; 0.902532; 0.572428; 0.594967;
1.216; 0.303336; 0.902613; 0.572453; 0.587061;
1.232; 0.302123; 0.905495; 0.572471; 0.582832;
1.248; 0.301185; 0.908611; 0.572494; 0.579008;
1.264; 0.304317; 0.911531; 0.57252; 0.583128;
1.28; 0.304629; 0.914374; 0.572549; 0.581882;
1.296; 0.306175; 0.91659; 0.572582; 0.583388;
1.312; 0.307188; 0.918518; 0.572619; 0.584051;
1.328; 0.308361; 0.920403; 0.572661; 0.585038;
1.344; 0.309214; 0.921811; 0.572706; 0.585714;
1.36; 0.309745; 0.922059; 0.572756; 0.586512;
1.376; 0.310952; 0.922363; 0.57281; 0.588548;
1.392; 0.313043; 0.92228; 0.572869; 0.592496;
1.408; 0.311975; 0.922709; 0.572934; 0.590133;
1.424; 0.31162; 0.923171; 0.573004; 0.589096;
1.44; 0.312994; 0.923854; 0.573076; 0.591181;
1.456; 0.31295; 0.924402; 0.573152; 0.590669;
1.472; 0.311851; 0.924651; 0.573232; 0.588354;
1.488; 0.310379; 0.925009; 0.573315; 0.585266;
1.504; 0.311894; 0.924143; 0.573399; 0.588586;
1.52; 0.306653; 0.924862; 0.573495; 0.578151;
1.536; 0.313135; 0.925216; 0.573592; 0.590046;
1.552; 0.310159; 0.923783; 0.573693; 0.585242;
1.568; 0.307353; 0.923976; 0.573804; 0.579713;
1.584; 0.312641; 0.922083; 0.573919; 0.59078;
1.6; 0.31064; 0.920217; 0.574044; 0.58806;
1.616; 0.311349; 0.920732; 0.574178; 0.588936;
1.632; 0.315641; 0.919166; 0.574311; 0.597933;
1.648; 0.311133; 0.917606; 0.574453; 0.590249;
1.664; 0.311419; 0.91621; 0.574603; 0.591537;
1.68; 0.3108; 0.914987; 0.574761; 0.590988;
1.696; 0.310476; 0.913753; 0.574926; 0.590999;
1.712; 0.31026; 0.911789; 0.575098; 0.591684;
1.728; 0.309821; 0.909511; 0.575277; 0.592142;
1.744; 0.311829; 0.907458; 0.575464; 0.597135;
1.76; 0.310846; 0.905606; 0.575656; 0.59627;
1.776; 0.31009; 0.903898; 0.575852; 0.595741;
1.792; 0.311437; 0.902407; 0.576055; 0.599105;
1.808; 0.310474; 0.901207; 0.576261; 0.597836;
1.824; 0.313097; 0.900103; 0.576475; 0.603401;
1.84; 0.310692; 0.899194; 0.576689; 0.599148;
