time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.239095; 0.985294; 0.549971; 0.441229;
0.048; 0.226924; 0.970109; 0.549977; 0.42532;
0.064; 0.235413; 0.955724; 0.550001; 0.447851;
0.08; 0.239968; 0.942156; 0.550045; 0.463054;
0.096; 0.248947; 0.929729; 0.550112; 0.486742;
0.112; 0.251728; 0.918038; 0.550201; 0.498367;
0.128; 0.251709; 0.906887; 0.55031; 0.504357;
0.144; 0.253749; 0.896502; 0.550442; 0.514212;
0.16; 0.255331; 0.886758; 0.550596; 0.522956;
0.176; 0.255589; 0.877512; 0.550769; 0.528834;
0.192; 0.255898; 0.868791; 0.550964; 0.534599;
0.208; 0.255946; 0.860641; 0.551178; 0.539554;
0.224; 0.256729; 0.852983; 0.551397; 0.545846;
0.24; 0.256495; 0.8458; 0.55163; 0.549747;
0.256; 0.256033; 0.838978; 0.55188; 0.552969;
0.272; 0.255735; 0.832534; 0.552148; 0.55633;
0.288; 0.254793; 0.826406; 0.552433; 0.558103;
0.304; 0.253196; 0.820516; 0.552733; 0.558283;
0.32; 0.253515; 0.814958; 0.553052; 0.562475;
0.336; 0.253264; 0.809671; 0.553389; 0.565243;
0.352; 0.252112; 0.804478; 0.55374; 0.565945;
0.368; 0.250544; 0.799352; 0.554104; 0.565659;
0.384; 0.249093; 0.794454; 0.554485; 0.565461;
0.4; 0.248186; 0.789856; 0.554881; 0.566278;
0.416; 0.247519; 0.785518; 0.555293; 0.567452;
0.432; 0.246815; 0.781416; 0.555721; 0.568371;
0.448; 0.244896; 0.777469; 0.556167; 0.566362;
0.464; 0.243619; 0.773655; 0.556626; 0.565719;
0.48; 0.242311; 0.770137; 0.557099; 0.564771;
0.496; 0.240642; 0.76691; 0.557581; 0.562755;
0.512; 0.238753; 0.763992; 0.558073; 0.559977;
0.528; 0.236468; 0.761199; 0.558571; 0.556154;
0.544; 0.233845; 0.758551; 0.559072; 0.55141;
0.56; 0.232787; 0.756238; 0.559581; 0.550095;
0.576; 0.232049; 0.754292; 0.560097; 0.549258;
0.592; 0.231572; 0.75256; 0.560621; 0.548879;
0.608; 0.230296; 0.750937; 0.561149; 0.546519;
0.624; 0.229076; 0.749357; 0.561683; 0.544252;
0.64; 0.227834; 0.748086; 0.562221; 0.541701;
0.656; 0.228067; 0.746931; 0.562764; 0.542571;
0.672; 0.226838; 0.745843; 0.563309; 0.539911;
0.688; 0.226136; 0.744787; 0.563859; 0.538477;
0.704; 0.225114; 0.743893; 0.56441; 0.536162;
0.72; 0.225017; 0.743142; 0.564967; 0.535944;
0.736; 0.224361; 0.742365; 0.565525; 0.534413;
0.752; 0.223507; 0.741608; 0.566085; 0.532398;
0.768; 0.222982; 0.740879; 0.566646; 0.53114;
0.784; 0.22232; 0.740283; 0.567211; 0.529465;
0.8; 0.205248; 0.744025; 0.567666; 0.485958;
0.816; 0.208544; 0.747876; 0.568128; 0.49082;
0.832; 0.16633; 0.760907; 0.568337; 0.384621;
0.848; 0.200684; 0.768623; 0.568691; 0.459116;
0.864; 0.187053; 0.77979; 0.568908; 0.421643;
0.88; 0.178084; 0.792517; 0.569116; 0.394835;
0.896; 0.182202; 0.805101; 0.569329; 0.397501;
0.912; 0.191939; 0.815817; 0.569505; 0.413118;
0.928; 0.190285; 0.828848; 0.569497; 0.403123;
0.944; 0.240589; 0.832078; 0.569777; 0.507465;
0.96; 0.194413; 0.843365; 0.569746; 0.404602;
0.976; 0.174121; 0.848513; 0.569989; 0.36002;
0.992; 0.189444; 0.854658; 0.570162; 0.388767;
1.008; 0.210253; 0.856954; 0.570332; 0.430186;
1.024; 0.194184; 0.862549; 0.570492; 0.394621;
1.04; 0.229042; 0.863619; 0.570652; 0.464752;
1.056; 0.23841; 0.863705; 0.570814; 0.483576;
1.072; 0.235277; 0.863691; 0.57098; 0.477091;
1.088; 0.193099; 0.868068; 0.571059; 0.389535;
1.104; 0.194544; 0.872283; 0.571138; 0.390498;
1.12; 0.248533; 0.874053; 0.57129; 0.497727;
1.136; 0.227889; 0.873308; 0.571419; 0.456668;
1.152; 0.238381; 0.872696; 0.571557; 0.477914;
1.168; 0.193806; 0.878738; 0.571633; 0.385826;
1.184; 0.207553; 0.87967; 0.571774; 0.412654;
1.2; 0.237795; 0.882009; 0.571894; 0.471428;
1.216; 0.240133; 0.884433; 0.571952; 0.474709;
1.232; 0.196883; 0.891982; 0.572011; 0.385875;
1.248; 0.250238; 0.89605; 0.572104; 0.488141;
1.264; 0.248944; 0.899764; 0.572176; 0.483552;
1.28; 0.247505; 0.901653; 0.572234; 0.4797;
1.296; 0.244614; 0.903775; 0.572278; 0.472949;
1.312; 0.246405; 0.905007; 0.572315; 0.475732;
1.328; 0.243431; 0.904948; 0.572345; 0.469996;
1.344; 0.241426; 0.907423; 0.572369; 0.464834;
1.36; 0.237814; 0.907525; 0.572397; 0.457806;
1.376; 0.243796; 0.910199; 0.572419; 0.467924;
1.392; 0.237972; 0.909468; 0.572443; 0.457095;
1.408; 0.243088; 0.909008; 0.572459; 0.467144;
1.424; 0.241312; 0.911171; 0.57247; 0.462622;
1.44; 0.235955; 0.910034; 0.572485; 0.452906;
1.456; 0.239634; 0.909559; 0.572492; 0.460202;
1.472; 0.239408; 0.908458; 0.572493; 0.460325;
1.488; 0.238149; 0.907593; 0.572488; 0.458344;
1.504; 0.235256; 0.907633; 0.572478; 0.452764;
1.52; 0.233509; 0.91047; 0.572466; 0.44801;
1.536; 0.231564; 0.911337; 0.572461; 0.443861;
1.552; 0.234864; 0.914184; 0.572454; 0.44879;
1.568; 0.233018; 0.917453; 0.572454; 0.443675;
1.584; 0.233259; 0.920123; 0.57246; 0.44284;
1.6; 0.235005; 0.919294; 0.572472; 0.446548;
1.616; 0.243835; 0.921744; 0.572477; 0.462091;
1.632; 0.237565; 0.921712; 0.572486; 0.450217;
1.648; 0.243933; 0.924306; 0.572491; 0.460984;
1.664; 0.236264; 0.924384; 0.572502; 0.446446;
1.68; 0.242177; 0.926128; 0.572509; 0.456752;
1.696; 0.238237; 0.926917; 0.572521; 0.448929;
1.712; 0.242617; 0.928533; 0.57253; 0.456379;
1.728; 0.237407; 0.92955; 0.572546; 0.446077;
1.744; 0.241789; 0.930631; 0.572567; 0.453767;
1.76; 0.240667; 0.930334; 0.572601; 0.451779;
1.776; 0.247046; 0.933351; 0.572639; 0.462224;
1.792; 0.25094; 0.933073; 0.57267; 0.469624;
1.808; 0.242205; 0.932698; 0.572712; 0.453424;
1.824; 0.247041; 0.930897; 0.572759; 0.463336;
1.84; 0.245349; 0.930416; 0.572818; 0.460352;
1.856; 0.247586; 0.928383; 0.57288; 0.465516;
1.872; 0.243645; 0.926612; 0.572953; 0.458924;
1.888; 0.246897; 0.926525; 0.573036; 0.465026;
1.904; 0.250494; 0.925025; 0.573123; 0.472494;
1.92; 0.246754; 0.922987; 0.573218; 0.46639;
1.936; 0.248152; 0.920671; 0.573322; 0.470126;
1.952; 0.24776; 0.920196; 0.573433; 0.469535;
1.968; 0.251702; 0.91822; 0.573547; 0.477936;
1.984; 0.247664; 0.916477; 0.573667; 0.471066;
2; 0.24854; 0.914677; 0.573795; 0.473557;
2.016; 0.248289; 0.91186; 0.57393; 0.474428;
2.032; 0.247636; 0.909243; 0.57407; 0.474427;
2.048; 0.247962; 0.906845; 0.574216; 0.476185;
2.064; 0.247022; 0.904634; 0.574367; 0.475415;
2.08; 0.24729; 0.902759; 0.574524; 0.476789;
2.096; 0.248167; 0.901069; 0.574686; 0.479244;
2.112; 0.248092; 0.899535; 0.574852; 0.479776;
2.128; 0.247847; 0.898108; 0.575023; 0.479921;
2.144; 0.246953; 0.896848; 0.575196; 0.478718;
2.16; 0.247809; 0.895735; 0.575373; 0.480826;
2.176; 0.248001; 0.894766; 0.575554; 0.481569;
2.192; 0.247226; 0.893863; 0.575736; 0.480397;
2.208; 0.246713; 0.893079; 0.575919; 0.479667;
2.224; 0.247225; 0.892426; 0.576106; 0.480858;
2.24; 0.246726; 0.891668; 0.576294; 0.48014;
2.256; 0.245275; 0.891101; 0.576481; 0.477464;
