time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.170398; 0.981595; 0.54997; 0.315641;
0.048; 0.162368; 0.962899; 0.549974; 0.306604;
0.064; 0.169668; 0.944974; 0.549993; 0.326454;
0.08; 0.176695; 0.928145; 0.550033; 0.346114;
0.096; 0.187993; 0.91275; 0.5501; 0.374411;
0.112; 0.192336; 0.898357; 0.550191; 0.389134;
0.128; 0.193778; 0.884658; 0.550304; 0.398039;
0.144; 0.196269; 0.871899; 0.550443; 0.408953;
0.16; 0.198042; 0.859927; 0.550605; 0.418269;
0.176; 0.19907; 0.848616; 0.550785; 0.425904;
0.192; 0.199756; 0.837979; 0.550971; 0.432652;
0.208; 0.200228; 0.828033; 0.551178; 0.438717;
0.224; 0.201171; 0.818733; 0.551407; 0.445605;
0.24; 0.201315; 0.81004; 0.551657; 0.450506;
0.256; 0.201025; 0.801795; 0.551926; 0.45426;
0.272; 0.201676; 0.793994; 0.552219; 0.459965;
0.288; 0.201904; 0.786545; 0.552533; 0.464582;
0.304; 0.20069; 0.77927; 0.552866; 0.46582;
0.32; 0.200178; 0.772444; 0.553222; 0.468436;
0.336; 0.199156; 0.76603; 0.5536; 0.469625;
0.352; 0.19714; 0.759796; 0.553993; 0.468353;
0.368; 0.194593; 0.753688; 0.5544; 0.465706;
0.384; 0.192852; 0.747855; 0.554826; 0.464784;
0.4; 0.191503; 0.742364; 0.55527; 0.464572;
0.416; 0.189956; 0.737088; 0.555731; 0.463735;
0.432; 0.188604; 0.732068; 0.556211; 0.463191;
0.448; 0.186297; 0.727204; 0.556706; 0.460175;
0.464; 0.18475; 0.72251; 0.557216; 0.4589;
0.48; 0.183326; 0.718081; 0.557743; 0.457737;
0.496; 0.182423; 0.713892; 0.558287; 0.457709;
0.512; 0.18085; 0.70998; 0.558848; 0.455804;
0.528; 0.17865; 0.70621; 0.559421; 0.452201;
0.544; 0.175815; 0.702599; 0.559998; 0.446849;
0.56; 0.174091; 0.699409; 0.560585; 0.444022;
0.576; 0.172401; 0.696723; 0.561177; 0.440941;
0.592; 0.171194; 0.694348; 0.561776; 0.438883;
0.608; 0.169658; 0.692114; 0.562381; 0.43588;
0.624; 0.168108; 0.689964; 0.562991; 0.432773;
0.64; 0.166702; 0.68817; 0.563605; 0.429802;
0.656; 0.16642; 0.686554; 0.564226; 0.429613;
0.672; 0.165033; 0.685033; 0.564848; 0.426507;
0.688; 0.1641; 0.683578; 0.565476; 0.424528;
0.704; 0.162912; 0.682281; 0.566105; 0.421785;
0.72; 0.162386; 0.681169; 0.56674; 0.42064;
0.736; 0.161586; 0.680071; 0.567376; 0.418772;
0.752; 0.142256; 0.687809; 0.567738; 0.364296;
0.768; 0.143154; 0.692049; 0.568168; 0.364074;
0.784; 0.130543; 0.702148; 0.568441; 0.327069;
0.8; 0.150395; 0.705642; 0.568866; 0.374663;
0.816; 0.130432; 0.716645; 0.569106; 0.319806;
0.832; 0.15704; 0.719291; 0.569518; 0.383353;
0.848; 0.154037; 0.720925; 0.569907; 0.374915;
0.864; 0.154972; 0.722537; 0.570294; 0.376091;
0.88; 0.100897; 0.740545; 0.570353; 0.238882;
0.896; 0.140222; 0.751498; 0.570602; 0.327005;
0.912; 0.141866; 0.760149; 0.570806; 0.326957;
0.928; 0.124556; 0.772292; 0.570831; 0.282537;
0.944; 0.109314; 0.790495; 0.570908; 0.242221;
0.96; 0.113126; 0.802408; 0.571002; 0.246904;
0.976; 0.108894; 0.812719; 0.571069; 0.234625;
0.992; 0.14814; 0.817571; 0.571208; 0.317213;
1.008; 0.1086; 0.827006; 0.571282; 0.229864;
1.024; 0.147732; 0.831695; 0.571408; 0.31086;
1.04; 0.178304; 0.828925; 0.571555; 0.376347;
1.056; 0.177242; 0.825239; 0.57172; 0.375667;
1.072; 0.176021; 0.821775; 0.571889; 0.374541;
1.088; 0.16023; 0.823363; 0.572043; 0.340192;
1.104; 0.15859; 0.827587; 0.57219; 0.334906;
1.12; 0.115229; 0.835954; 0.572221; 0.240888;
1.136; 0.151258; 0.840131; 0.572347; 0.314567;
1.152; 0.126405; 0.843658; 0.572413; 0.26175;
1.168; 0.131742; 0.847495; 0.572484; 0.271533;
1.184; 0.18562; 0.847327; 0.5726; 0.38258;
1.2; 0.164204; 0.853007; 0.572688; 0.336134;
1.216; 0.158131; 0.859152; 0.572764; 0.321346;
1.232; 0.148865; 0.864896; 0.572821; 0.300475;
1.248; 0.181186; 0.865216; 0.572885; 0.365538;
1.264; 0.175596; 0.865527; 0.572951; 0.354092;
1.28; 0.176941; 0.865866; 0.573017; 0.356624;
1.296; 0.148533; 0.872295; 0.57307; 0.297134;
1.312; 0.168158; 0.873869; 0.57312; 0.335756;
1.328; 0.17662; 0.874792; 0.573169; 0.352252;
1.344; 0.175349; 0.875013; 0.573218; 0.349598;
1.36; 0.177075; 0.875429; 0.573268; 0.35284;
