time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.143525; 0.978881; 0.552347; 0.265451;
0.048; 0.138106; 0.957619; 0.55236; 0.261095;
0.064; 0.150771; 0.937159; 0.552386; 0.291246;
0.08; 0.167562; 0.918334; 0.552434; 0.33029;
0.096; 0.180838; 0.900976; 0.552508; 0.363277;
0.112; 0.190652; 0.884835; 0.552611; 0.389906;
0.128; 0.198787; 0.869928; 0.552741; 0.413412;
0.144; 0.206309; 0.856203; 0.552898; 0.43581;
0.16; 0.211034; 0.843485; 0.553081; 0.452361;
0.176; 0.212464; 0.831534; 0.553288; 0.4618;
0.192; 0.215576; 0.820415; 0.55352; 0.474716;
0.208; 0.219324; 0.810383; 0.553781; 0.488717;
0.224; 0.219502; 0.801068; 0.554064; 0.494549;
0.24; 0.218789; 0.792195; 0.554367; 0.498192;
0.256; 0.219462; 0.783953; 0.554694; 0.50468;
0.272; 0.217915; 0.77627; 0.555041; 0.505764;
0.288; 0.218047; 0.769256; 0.55541; 0.510347;
0.304; 0.218398; 0.762864; 0.555801; 0.515089;
0.32; 0.217147; 0.756824; 0.556211; 0.515846;
0.336; 0.215781; 0.751106; 0.556641; 0.516103;
0.352; 0.215289; 0.745929; 0.557093; 0.51808;
0.368; 0.214961; 0.741192; 0.557562; 0.520157;
0.384; 0.212861; 0.736801; 0.558046; 0.517698;
0.4; 0.211737; 0.732775; 0.558545; 0.517329;
0.416; 0.210629; 0.729124; 0.55906; 0.516723;
0.432; 0.209099; 0.725831; 0.559587; 0.514812;
0.448; 0.206764; 0.722535; 0.560129; 0.51089;
0.464; 0.205407; 0.719163; 0.560687; 0.509411;
0.48; 0.205274; 0.716218; 0.561265; 0.510646;
0.496; 0.20421; 0.713657; 0.561855; 0.509288;
0.512; 0.203199; 0.711274; 0.562456; 0.50792;
0.528; 0.20231; 0.709003; 0.563069; 0.506766;
0.544; 0.200824; 0.706751; 0.563691; 0.50409;
0.56; 0.199684; 0.704554; 0.564324; 0.502227;
0.576; 0.199101; 0.702513; 0.56497; 0.501642;
0.592; 0.198297; 0.700569; 0.565627; 0.500422;
0.608; 0.196911; 0.698636; 0.56629; 0.497714;
0.624; 0.19688; 0.696902; 0.566969; 0.498277;
0.64; 0.192627; 0.694727; 0.567637; 0.488464;
0.656; 0.158439; 0.702507; 0.568055; 0.397027;
0.672; 0.145177; 0.707239; 0.568504; 0.361076;
0.688; 0.181164; 0.702571; 0.568989; 0.453188;
0.704; 0.13895; 0.69762; 0.569549; 0.34971;
0.72; 0.17738; 0.693201; 0.57015; 0.448803;
0.736; 0.153317; 0.699538; 0.570582; 0.384116;
0.752; 0.148899; 0.704604; 0.570973; 0.37011;
0.768; 0.109464; 0.71734; 0.5711; 0.2672;
0.784; 0.158058; 0.721367; 0.571507; 0.383389;
0.8; 0.15547; 0.725038; 0.571899; 0.374945;
0.816; 0.113505; 0.739305; 0.571999; 0.268409;
0.832; 0.113071; 0.754073; 0.572078; 0.262109;
0.848; 0.131382; 0.762311; 0.572182; 0.301209;
0.864; 0.130005; 0.774139; 0.572347; 0.293414;
0.88; 0.147434; 0.783434; 0.572462; 0.328737;
0.896; 0.136275; 0.786585; 0.572549; 0.302592;
0.912; 0.131607; 0.792992; 0.572674; 0.289803;
0.928; 0.112282; 0.803007; 0.572769; 0.244124;
0.944; 0.124345; 0.807861; 0.572847; 0.268691;
