time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.292442; 0.986361; 0.549966; 0.539099;
0.048; 0.275276; 0.971941; 0.549969; 0.514981;
0.064; 0.285811; 0.958547; 0.549991; 0.542137;
0.08; 0.292684; 0.94618; 0.550036; 0.562386;
0.096; 0.302022; 0.934998; 0.550105; 0.587195;
0.112; 0.304713; 0.924559; 0.550196; 0.599017;
0.128; 0.303799; 0.914618; 0.550305; 0.603592;
0.144; 0.306074; 0.905457; 0.550437; 0.614118;
0.16; 0.307842; 0.896946; 0.550589; 0.623354;
0.176; 0.308752; 0.888955; 0.550761; 0.630619;
0.192; 0.308866; 0.881484; 0.550951; 0.63598;
0.208; 0.30902; 0.874558; 0.551159; 0.641094;
0.224; 0.30998; 0.868098; 0.551386; 0.647603;
0.24; 0.30985; 0.862093; 0.551629; 0.651553;
0.256; 0.309481; 0.856422; 0.551888; 0.65478;
0.272; 0.309335; 0.851108; 0.552163; 0.65823;
0.288; 0.308813; 0.84613; 0.552453; 0.660638;
0.304; 0.307446; 0.841387; 0.552753; 0.661061;
0.32; 0.307938; 0.836982; 0.553062; 0.665231;
0.336; 0.308003; 0.832924; 0.55338; 0.66823;
0.352; 0.307446; 0.829114; 0.55371; 0.669688;
0.368; 0.305568; 0.825362; 0.55405; 0.668214;
0.384; 0.304871; 0.821823; 0.554403; 0.669133;
0.4; 0.304707; 0.818566; 0.554769; 0.67099;
0.416; 0.304323; 0.815473; 0.555147; 0.672228;
0.432; 0.304397; 0.812581; 0.555538; 0.674309;
0.448; 0.302804; 0.809802; 0.55594; 0.672596;
0.464; 0.302101; 0.807103; 0.556351; 0.672781;
0.48; 0.302004; 0.804643; 0.556775; 0.67411;
0.496; 0.302132; 0.802309; 0.55721; 0.675827;
0.512; 0.301948; 0.800121; 0.557658; 0.67672;
0.528; 0.300311; 0.797947; 0.558113; 0.674334;
0.544; 0.29863; 0.795729; 0.558575; 0.671874;
0.56; 0.298784; 0.793735; 0.559048; 0.673338;
0.576; 0.299383; 0.791971; 0.559532; 0.675606;
0.592; 0.29985; 0.790321; 0.560028; 0.677472;
0.608; 0.299159; 0.788701; 0.560532; 0.676688;
0.624; 0.298456; 0.787066; 0.561045; 0.675882;
0.64; 0.297954; 0.78563; 0.561567; 0.675351;
0.656; 0.298645; 0.784263; 0.562098; 0.677458;
0.672; 0.297846; 0.782889; 0.562636; 0.676184;
0.688; 0.297328; 0.781524; 0.563181; 0.67553;
0.704; 0.296872; 0.780208; 0.563735; 0.674969;
0.72; 0.296963; 0.778996; 0.564298; 0.675553;
0.736; 0.296079; 0.777724; 0.564865; 0.673964;
0.752; 0.295107; 0.776437; 0.565438; 0.672184;
0.768; 0.294675; 0.775134; 0.566018; 0.671639;
0.784; 0.294398; 0.773883; 0.566607; 0.671394;
0.8; 0.294362; 0.772703; 0.567205; 0.671628;
0.816; 0.249102; 0.779752; 0.567589; 0.562844;
0.832; 0.239717; 0.785419; 0.568006; 0.537334;
0.848; 0.265145; 0.791362; 0.56842; 0.589438;
0.864; 0.261908; 0.798014; 0.568708; 0.577097;
0.88; 0.228011; 0.810132; 0.568963; 0.494671;
0.896; 0.191928; 0.818018; 0.569345; 0.412097;
0.912; 0.254365; 0.817747; 0.569646; 0.546051;
0.928; 0.177969; 0.828132; 0.569669; 0.377244;
0.944; 0.18338; 0.831924; 0.569837; 0.386827;
0.96; 0.180641; 0.850089; 0.569873; 0.372884;
0.976; 0.218642; 0.86283; 0.569945; 0.444607;
0.992; 0.300217; 0.862401; 0.570198; 0.610521;
1.008; 0.290873; 0.861198; 0.570437; 0.592098;
1.024; 0.250729; 0.867783; 0.570596; 0.506366;
1.04; 0.252095; 0.872823; 0.570756; 0.506042;
1.056; 0.304264; 0.872403; 0.570972; 0.610828;
1.072; 0.284081; 0.874761; 0.571044; 0.5687;
1.088; 0.297316; 0.874184; 0.571248; 0.595375;
1.104; 0.284184; 0.874812; 0.571442; 0.568476;
1.12; 0.272064; 0.877807; 0.571611; 0.542215;
1.136; 0.292707; 0.87685; 0.571803; 0.583797;
1.152; 0.28309; 0.877363; 0.571988; 0.564102;
1.168; 0.266936; 0.880528; 0.572144; 0.529857;
1.184; 0.273014; 0.883511; 0.572298; 0.539946;
1.2; 0.273669; 0.884798; 0.572444; 0.540317;
1.216; 0.271699; 0.886073; 0.572583; 0.535525;
1.232; 0.271078; 0.889906; 0.572717; 0.531876;
1.248; 0.279721; 0.893345; 0.572848; 0.546595;
1.264; 0.281645; 0.896523; 0.572969; 0.548289;
1.28; 0.28186; 0.898309; 0.57308; 0.547512;
1.296; 0.284248; 0.90004; 0.573181; 0.55099;
1.312; 0.302673; 0.901003; 0.573273; 0.585984;
1.328; 0.293687; 0.902551; 0.573367; 0.567518;
1.344; 0.293924; 0.903933; 0.573464; 0.567013;
1.36; 0.294999; 0.904539; 0.573564; 0.568606;
1.376; 0.296933; 0.905151; 0.573669; 0.571842;
1.392; 0.296685; 0.90577; 0.573776; 0.570868;
1.408; 0.298665; 0.906497; 0.573885; 0.574106;
1.424; 0.297189; 0.907171; 0.573996; 0.570735;
1.44; 0.296897; 0.907811; 0.574109; 0.569661;
1.456; 0.297263; 0.908478; 0.574223; 0.56983;
1.472; 0.299291; 0.909144; 0.574341; 0.57318;
1.488; 0.297879; 0.909848; 0.574459; 0.569918;
1.504; 0.297484; 0.910442; 0.574579; 0.568672;
1.52; 0.296858; 0.911154; 0.5747; 0.566913;
1.536; 0.29956; 0.911849; 0.574824; 0.571512;
1.552; 0.297905; 0.91261; 0.574947; 0.56776;
1.568; 0.29825; 0.913182; 0.575073; 0.567937;
1.584; 0.297628; 0.913784; 0.5752; 0.566254;
1.6; 0.297369; 0.914459; 0.575328; 0.565219;
1.616; 0.30017; 0.916339; 0.575458; 0.569242;
1.632; 0.303324; 0.917191; 0.575585; 0.574564;
1.648; 0.302555; 0.919052; 0.575712; 0.571819;
1.664; 0.300843; 0.919664; 0.575832; 0.568087;
1.68; 0.298979; 0.920227; 0.575956; 0.5641;
1.696; 0.299627; 0.920765; 0.576083; 0.564868;
1.712; 0.298149; 0.919003; 0.576211; 0.563036;
1.728; 0.29253; 0.919516; 0.576346; 0.551986;
1.744; 0.301409; 0.91806; 0.576484; 0.569506;
1.76; 0.297742; 0.918719; 0.576628; 0.562032;
1.776; 0.305278; 0.918761; 0.576775; 0.576085;
1.792; 0.301597; 0.917144; 0.57692; 0.569999;
1.808; 0.298458; 0.917213; 0.577073; 0.563874;
1.824; 0.304015; 0.915987; 0.577228; 0.574988;
1.84; 0.300858; 0.913671; 0.57739; 0.5703;
1.856; 0.298536; 0.91052; 0.577556; 0.567693;
1.872; 0.297679; 0.911112; 0.577728; 0.565528;
1.888; 0.304121; 0.908591; 0.577903; 0.579194;
1.904; 0.299063; 0.90605; 0.578082; 0.57098;
1.92; 0.298088; 0.903819; 0.578265; 0.570343;
1.936; 0.300062; 0.901728; 0.578456; 0.575261;
1.952; 0.298461; 0.903161; 0.578649; 0.571094;
1.968; 0.303239; 0.90141; 0.578844; 0.581167;
1.984; 0.297948; 0.899683; 0.579039; 0.57193;
2; 0.299239; 0.89816; 0.579241; 0.575182;
2.016; 0.299803; 0.896784; 0.579447; 0.576944;
2.032; 0.299732; 0.895611; 0.579657; 0.577354;
2.048; 0.298957; 0.894473; 0.579869; 0.576384;
2.064; 0.297794; 0.893415; 0.580083; 0.574609;
2.08; 0.297715; 0.89263; 0.5803; 0.574746;
2.096; 0.29928; 0.891973; 0.580521; 0.577973;
2.112; 0.299085; 0.891411; 0.580744; 0.577738;
2.128; 0.299336; 0.890889; 0.58097; 0.578338;
2.144; 0.298028; 0.890498; 0.581195; 0.575841;
2.16; 0.299415; 0.890209; 0.581423; 0.578481;
2.176; 0.300038; 0.890037; 0.581653; 0.579568;
2.192; 0.299502; 0.889887; 0.581883; 0.578402;
2.208; 0.298723; 0.889823; 0.582112; 0.576711;
2.224; 0.299852; 0.889853; 0.582344; 0.578641;
2.24; 0.299466; 0.889745; 0.582574; 0.577738;
2.256; 0.297578; 0.889809; 0.582803; 0.573829;
2.272; 0.300191; 0.88987; 0.583035; 0.578597;
2.288; 0.298183; 0.889998; 0.583264; 0.57442;
2.304; 0.299662; 0.890176; 0.583495; 0.576925;
2.32; 0.299359; 0.890333; 0.583725; 0.576012;
2.336; 0.298493; 0.89063; 0.583953; 0.573929;
2.352; 0.300892; 0.891086; 0.584184; 0.578018;
2.368; 0.302394; 0.891478; 0.584293; 0.58054;
2.384; 0.293758; 0.89439; 0.584343; 0.562076;
2.4; 0.295733; 0.897281; 0.584412; 0.563966;
2.416; 0.298009; 0.900023; 0.584498; 0.566491;
2.432; 0.299829; 0.902694; 0.5846; 0.568165;
2.448; 0.302551; 0.905131; 0.584718; 0.571663;
2.464; 0.300461; 0.907498; 0.584845; 0.566111;
2.48; 0.30632; 0.91002; 0.584991; 0.575407;
2.496; 0.309585; 0.912342; 0.585151; 0.579901;
2.512; 0.307543; 0.914466; 0.585316; 0.574576;
2.528; 0.308896; 0.91653; 0.585492; 0.575632;
2.544; 0.310596; 0.917903; 0.585677; 0.577751;
2.56; 0.309964; 0.917969; 0.585868; 0.576346;
2.576; 0.309835; 0.917495; 0.586067; 0.576208;
2.592; 0.309895; 0.917364; 0.586271; 0.576201;
2.608; 0.313789; 0.91731; 0.586484; 0.583264;
2.624; 0.312382; 0.917133; 0.5867; 0.580547;
2.64; 0.308599; 0.917106; 0.586915; 0.573325;
2.656; 0.311877; 0.917219; 0.587137; 0.579124;
2.672; 0.313522; 0.917382; 0.587364; 0.581849;
2.688; 0.311065; 0.9177; 0.587591; 0.576866;
2.704; 0.313773; 0.917965; 0.587822; 0.581492;
2.72; 0.311471; 0.918374; 0.588052; 0.576743;
2.736; 0.313615; 0.918784; 0.588285; 0.580224;
2.752; 0.311225; 0.919259; 0.588516; 0.575278;
2.768; 0.312687; 0.919864; 0.588749; 0.577373;
2.784; 0.314932; 0.920496; 0.588983; 0.580888;
2.8; 0.314162; 0.921329; 0.589216; 0.578715;
2.816; 0.317106; 0.922125; 0.589451; 0.583401;
2.832; 0.314915; 0.922939; 0.589674; 0.578639;
2.848; 0.315297; 0.92502; 0.589816; 0.577899;
2.864; 0.311563; 0.928253; 0.589955; 0.568932;
2.88; 0.314246; 0.931321; 0.590097; 0.571803;
2.896; 0.31468; 0.934319; 0.590239; 0.570618;
2.912; 0.317067; 0.93653; 0.590383; 0.57345;
2.928; 0.318018; 0.93703; 0.590528; 0.574722;
2.944; 0.318615; 0.936455; 0.590674; 0.576011;
2.96; 0.320119; 0.93574; 0.590821; 0.57903;
2.976; 0.320881; 0.935061; 0.590969; 0.580684;
2.992; 0.319863; 0.934334; 0.591116; 0.579148;
3.008; 0.318501; 0.933763; 0.591263; 0.57689;
3.024; 0.320919; 0.933142; 0.591366; 0.581556;
3.04; 0.314531; 0.935126; 0.591413; 0.568725;
3.056; 0.316886; 0.937129; 0.591471; 0.571702;
3.072; 0.318829; 0.9391; 0.591538; 0.573936;
3.088; 0.322068; 0.941058; 0.591614; 0.578486;
3.104; 0.322618; 0.942805; 0.591697; 0.57832;
3.12; 0.322107; 0.944532; 0.591784; 0.576263;
3.136; 0.324707; 0.946054; 0.591878; 0.579888;
3.152; 0.321608; 0.947662; 0.591975; 0.573285;
3.168; 0.325887; 0.949038; 0.592078; 0.579968;
3.184; 0.323995; 0.950212; 0.592184; 0.575786;
3.2; 0.327118; 0.95123; 0.592294; 0.580605;
3.216; 0.326179; 0.951709; 0.592406; 0.578538;
3.232; 0.324839; 0.952224; 0.59252; 0.57574;
3.248; 0.327124; 0.952506; 0.592637; 0.579503;
3.264; 0.326366; 0.952666; 0.592756; 0.577948;
3.28; 0.325899; 0.952869; 0.592876; 0.57688;
3.296; 0.326609; 0.953134; 0.592998; 0.577858;
3.312; 0.328017; 0.953442; 0.593122; 0.58004;
3.328; 0.327097; 0.953868; 0.593247; 0.578033;
3.344; 0.329548; 0.954343; 0.593372; 0.581951;
3.36; 0.329608; 0.954675; 0.593499; 0.581731;
3.376; 0.327094; 0.955071; 0.593624; 0.576933;
3.392; 0.328483; 0.955377; 0.593749; 0.579075;
3.408; 0.325527; 0.955763; 0.593874; 0.573512;
3.424; 0.328592; 0.956187; 0.594; 0.578532;
3.44; 0.328072; 0.95674; 0.594125; 0.577162;
3.456; 0.330845; 0.957075; 0.59425; 0.581714;
3.472; 0.326805; 0.95766; 0.594373; 0.57414;
3.488; 0.330495; 0.95818; 0.594497; 0.580188;
3.504; 0.328956; 0.958583; 0.594618; 0.577126;
3.52; 0.327528; 0.959047; 0.594718; 0.574245;
3.536; 0.329965; 0.960871; 0.594797; 0.577343;
3.552; 0.329323; 0.963743; 0.594876; 0.574426;
3.568; 0.331562; 0.964832; 0.594959; 0.577599;
3.584; 0.333583; 0.963718; 0.595043; 0.581708;
3.6; 0.328947; 0.962243; 0.595128; 0.574422;
3.616; 0.330867; 0.960853; 0.595215; 0.578526;
3.632; 0.330853; 0.959461; 0.59526; 0.579297;
3.648; 0.32732; 0.960905; 0.595268; 0.572242;
3.664; 0.33186; 0.962195; 0.595284; 0.579386;
3.68; 0.33047; 0.963455; 0.595304; 0.576184;
3.696; 0.33255; 0.964649; 0.595331; 0.579068;
3.712; 0.331289; 0.965747; 0.595363; 0.576186;
3.728; 0.333079; 0.966722; 0.595398; 0.57868;
3.744; 0.331364; 0.967959; 0.595437; 0.574926;
3.76; 0.337396; 0.969006; 0.595481; 0.584716;
3.776; 0.335952; 0.969974; 0.595527; 0.581588;
3.792; 0.335068; 0.970802; 0.595575; 0.579516;
3.808; 0.333269; 0.971611; 0.595626; 0.575876;
3.824; 0.333679; 0.972403; 0.59568; 0.576063;
3.84; 0.33432; 0.973136; 0.595736; 0.576681;
3.856; 0.33512; 0.973748; 0.595794; 0.57764;
3.872; 0.33381; 0.974393; 0.595854; 0.574943;
3.888; 0.337082; 0.97468; 0.595916; 0.580347;
3.904; 0.336207; 0.974735; 0.595979; 0.578748;
3.92; 0.333571; 0.97486; 0.596042; 0.574076;
3.936; 0.336639; 0.974928; 0.596108; 0.579251;
3.952; 0.33525; 0.975086; 0.596174; 0.576704;
3.968; 0.336096; 0.975212; 0.596239; 0.578021;
3.984; 0.334671; 0.975332; 0.596272; 0.575467;
4; 0.345689; 0.977903; 0.59627; 0.592853;
4.016; 0.351461; 0.979311; 0.596284; 0.601871;
4.032; 0.351433; 0.980685; 0.596316; 0.600948;
4.048; 0.352298; 0.98042; 0.596362; 0.602543;
4.064; 0.353026; 0.979768; 0.596423; 0.604128;
4.08; 0.353684; 0.978404; 0.596497; 0.606022;
4.096; 0.349172; 0.976879; 0.596583; 0.599141;
4.112; 0.3509; 0.975476; 0.596671; 0.602882;
4.128; 0.344353; 0.974266; 0.596704; 0.592334;
4.144; 0.331831; 0.97536; 0.596748; 0.570113;
4.16; 0.333851; 0.976464; 0.596792; 0.572894;
4.176; 0.334255; 0.977497; 0.596836; 0.572938;
4.192; 0.334313; 0.978662; 0.596882; 0.572311;
