time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.145516; 0.978886; 0.549961; 0.2703;
0.048; 0.140189; 0.957638; 0.549956; 0.266186;
0.064; 0.153238; 0.937288; 0.54997; 0.297272;
0.08; 0.170212; 0.918593; 0.550012; 0.336896;
0.096; 0.186887; 0.901689; 0.550089; 0.37678;
0.112; 0.196129; 0.886005; 0.550198; 0.402334;
0.128; 0.200358; 0.871289; 0.550331; 0.417851;
0.144; 0.206882; 0.857857; 0.550495; 0.438082;
0.16; 0.21128; 0.845557; 0.550684; 0.453747;
0.176; 0.213542; 0.834162; 0.55087; 0.464713;
0.192; 0.214719; 0.823615; 0.551076; 0.473081;
0.208; 0.215939; 0.813923; 0.551305; 0.481234;
0.224; 0.217698; 0.80505; 0.551558; 0.490277;
0.24; 0.21805; 0.796889; 0.551833; 0.495851;
0.256; 0.217946; 0.789309; 0.552129; 0.500106;
0.272; 0.218069; 0.782324; 0.552448; 0.504564;
0.288; 0.217661; 0.775833; 0.552787; 0.507522;
0.304; 0.216535; 0.769706; 0.553145; 0.508586;
0.32; 0.217393; 0.764109; 0.553526; 0.513987;
0.336; 0.217425; 0.758917; 0.553929; 0.517203;
0.352; 0.215452; 0.753899; 0.554346; 0.515532;
0.368; 0.21332; 0.749029; 0.554774; 0.513355;
0.384; 0.212144; 0.74447; 0.555219; 0.513239;
0.4; 0.211328; 0.740303; 0.555683; 0.513713;
0.416; 0.210698; 0.736476; 0.556163; 0.514398;
0.432; 0.210222; 0.732983; 0.556659; 0.515221;
0.448; 0.208525; 0.729646; 0.557172; 0.512927;
0.464; 0.207242; 0.726453; 0.557699; 0.511528;
0.48; 0.206764; 0.723568; 0.558243; 0.511883;
0.496; 0.206417; 0.720912; 0.558803; 0.512394;
0.512; 0.205623; 0.718496; 0.559376; 0.511614;
0.528; 0.203697; 0.716107; 0.559956; 0.507987;
0.544; 0.20181; 0.713671; 0.560542; 0.504471;
0.56; 0.201709; 0.711509; 0.561143; 0.505209;
0.576; 0.202027; 0.709641; 0.56176; 0.506781;
0.592; 0.202247; 0.707946; 0.562391; 0.507978;
0.608; 0.20154; 0.706264; 0.563032; 0.506829;
0.624; 0.200662; 0.704541; 0.563682; 0.505271;
0.64; 0.200081; 0.703009; 0.564344; 0.504316;
0.656; 0.200359; 0.701587; 0.565016; 0.505437;
0.672; 0.199542; 0.700142; 0.565697; 0.503808;
0.688; 0.198953; 0.698698; 0.566387; 0.502745;
0.704; 0.198306; 0.697275; 0.567085; 0.501516;
0.72; 0.198161; 0.695962; 0.567794; 0.501466;
0.736; 0.197232; 0.694586; 0.568508; 0.499475;
0.752; 0.191034; 0.692256; 0.569189; 0.484828;
0.768; 0.184582; 0.689033; 0.569841; 0.470105;
0.784; 0.159769; 0.694986; 0.570254; 0.403132;
0.8; 0.157636; 0.70273; 0.570613; 0.393121;
0.816; 0.15965; 0.710691; 0.570979; 0.393431;
0.832; 0.113968; 0.72822; 0.571056; 0.274057;
0.848; 0.115736; 0.744208; 0.571126; 0.272297;
0.864; 0.115763; 0.757892; 0.571194; 0.26741;
0.88; 0.111125; 0.772099; 0.571244; 0.251951;
0.896; 0.180073; 0.775154; 0.571553; 0.406449;
0.912; 0.121626; 0.782904; 0.571458; 0.271852;
0.928; 0.119834; 0.794204; 0.571519; 0.264009;
0.944; 0.148515; 0.797965; 0.571633; 0.325588;
0.96; 0.146146; 0.807139; 0.571768; 0.316679;
0.976; 0.157578; 0.810887; 0.571936; 0.339773;
0.992; 0.170607; 0.807637; 0.572109; 0.369233;
1.008; 0.141639; 0.810065; 0.572213; 0.305566;
1.024; 0.159377; 0.814128; 0.57237; 0.342024;
1.04; 0.12914; 0.823824; 0.572462; 0.27383;
1.056; 0.186303; 0.820715; 0.57264; 0.396411;
1.072; 0.122631; 0.820247; 0.572617; 0.261091;
1.088; 0.141183; 0.823133; 0.572719; 0.299481;
1.104; 0.151097; 0.826501; 0.57285; 0.319133;
1.12; 0.132144; 0.829506; 0.57297; 0.278032;
1.136; 0.167784; 0.826955; 0.573109; 0.354024;
1.152; 0.0977376; 0.83434; 0.573138; 0.20439;
1.168; 0.131843; 0.839168; 0.573222; 0.274085;
1.184; 0.12004; 0.849395; 0.573301; 0.24651;
1.2; 0.161409; 0.849034; 0.57341; 0.331541;
1.216; 0.136587; 0.845923; 0.573512; 0.281538;
1.232; 0.136572; 0.850281; 0.57361; 0.280016;
1.248; 0.152849; 0.8473; 0.573714; 0.314434;
1.264; 0.137141; 0.846918; 0.573816; 0.282197;
1.28; 0.104182; 0.857912; 0.573855; 0.211616;
1.296; 0.126734; 0.863486; 0.573895; 0.255744;
1.312; 0.129767; 0.859129; 0.573942; 0.263171;
1.328; 0.132651; 0.863521; 0.573999; 0.267625;
1.344; 0.146772; 0.85862; 0.574074; 0.297766;
1.36; 0.127649; 0.868456; 0.574123; 0.256014;
1.376; 0.124079; 0.873735; 0.574162; 0.247335;
1.392; 0.144121; 0.874171; 0.574224; 0.287111;
1.408; 0.134602; 0.872023; 0.574279; 0.268782;
1.424; 0.13176; 0.876699; 0.574326; 0.261682;
1.44; 0.142144; 0.875042; 0.57439; 0.282808;
1.456; 0.132416; 0.8806; 0.574412; 0.261781;
1.472; 0.140802; 0.879148; 0.574474; 0.278789;
1.488; 0.131681; 0.885119; 0.574529; 0.258946;
1.504; 0.123781; 0.891446; 0.574576; 0.241664;
1.52; 0.124535; 0.897888; 0.574631; 0.241369;
1.536; 0.130224; 0.897684; 0.574682; 0.25243;
1.552; 0.121844; 0.897089; 0.574732; 0.236321;
1.568; 0.124617; 0.896274; 0.574782; 0.241899;
1.584; 0.123817; 0.895551; 0.574832; 0.240519;
