time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.411705; 0.997671; 0.552347; 0.747115;
0.048; 0.353113; 0.996253; 0.552354; 0.641692;
0.064; 0.410123; 0.99522; 0.552363; 0.746053;
0.08; 0.409643; 0.994139; 0.552374; 0.745976;
0.096; 0.408102; 0.993151; 0.552387; 0.743891;
0.112; 0.408138; 0.992259; 0.552403; 0.744606;
0.128; 0.409584; 0.991351; 0.55242; 0.747904;
0.144; 0.408225; 0.990481; 0.552438; 0.746053;
0.16; 0.407881; 0.989562; 0.552459; 0.74609;
0.176; 0.406121; 0.988811; 0.55248; 0.743405;
0.192; 0.407971; 0.988071; 0.552504; 0.747318;
0.208; 0.408003; 0.987297; 0.552529; 0.747929;
0.224; 0.407257; 0.986547; 0.552555; 0.747094;
0.24; 0.406036; 0.985871; 0.552583; 0.745328;
0.256; 0.406693; 0.985227; 0.552612; 0.746982;
0.272; 0.406057; 0.984645; 0.552642; 0.746214;
0.288; 0.406644; 0.984037; 0.552673; 0.747713;
0.304; 0.404799; 0.983467; 0.552705; 0.744708;
0.32; 0.405616; 0.982896; 0.552739; 0.746599;
0.336; 0.405357; 0.982335; 0.552773; 0.746502;
0.352; 0.404556; 0.981901; 0.552808; 0.745309;
0.368; 0.406189; 0.981415; 0.552845; 0.748639;
0.384; 0.404921; 0.980897; 0.552882; 0.746645;
0.4; 0.4042; 0.980508; 0.552921; 0.745559;
0.416; 0.406625; 0.980132; 0.55296; 0.750268;
0.432; 0.405295; 0.979732; 0.553; 0.748066;
0.448; 0.403748; 0.979337; 0.55304; 0.745455;
0.464; 0.403505; 0.979038; 0.553081; 0.745179;
0.48; 0.405158; 0.978742; 0.553123; 0.7484;
0.496; 0.40468; 0.978425; 0.553166; 0.747701;
0.512; 0.404521; 0.978154; 0.553209; 0.747557;
0.528; 0.40396; 0.977865; 0.553253; 0.746681;
0.544; 0.404149; 0.977606; 0.553298; 0.747168;
0.56; 0.403872; 0.977422; 0.553342; 0.746738;
0.576; 0.404932; 0.97721; 0.553388; 0.748797;
0.592; 0.404253; 0.97707; 0.553434; 0.747586;
0.608; 0.404889; 0.976872; 0.55348; 0.748853;
0.624; 0.403752; 0.97669; 0.553527; 0.746826;
0.64; 0.40366; 0.97646; 0.553574; 0.746769;
0.656; 0.403438; 0.976306; 0.553621; 0.746412;
0.672; 0.404473; 0.976131; 0.553669; 0.748397;
0.688; 0.404412; 0.976066; 0.553717; 0.748268;
0.704; 0.405742; 0.976018; 0.553765; 0.7507;
0.72; 0.405213; 0.975933; 0.553813; 0.749721;
0.736; 0.404887; 0.975853; 0.553862; 0.749115;
0.752; 0.404242; 0.9758; 0.55391; 0.747895;
0.768; 0.404798; 0.975749; 0.553959; 0.748897;
0.784; 0.404659; 0.975726; 0.554008; 0.748593;
0.8; 0.405483; 0.97569; 0.554057; 0.750077;
0.816; 0.403994; 0.975702; 0.554106; 0.747248;
0.832; 0.405348; 0.975771; 0.554155; 0.749634;
0.848; 0.405802; 0.975751; 0.554204; 0.750421;
0.864; 0.403784; 0.975732; 0.554253; 0.746639;
0.88; 0.405219; 0.975652; 0.554302; 0.749288;
0.896; 0.403188; 0.975661; 0.554351; 0.745459;
0.912; 0.405631; 0.975605; 0.554401; 0.749952;
0.928; 0.404517; 0.975605; 0.55445; 0.747825;
0.944; 0.404081; 0.975651; 0.554499; 0.746919;
0.96; 0.405996; 0.975637; 0.554548; 0.750403;
0.976; 0.40486; 0.975696; 0.554597; 0.748191;
0.992; 0.405405; 0.97572; 0.554646; 0.749114;
1.008; 0.405252; 0.975828; 0.554695; 0.748683;
1.024; 0.405894; 0.975916; 0.554744; 0.749734;
1.04; 0.406733; 0.975989; 0.554793; 0.751162;
1.056; 0.40529; 0.976027; 0.554842; 0.748401;
1.072; 0.405753; 0.97609; 0.554891; 0.749142;
1.088; 0.404879; 0.976232; 0.554939; 0.747356;
1.104; 0.406203; 0.976254; 0.554987; 0.749717;
1.12; 0.404714; 0.976269; 0.555036; 0.746893;
1.136; 0.40443; 0.97634; 0.555083; 0.746248;
1.152; 0.405973; 0.97636; 0.555132; 0.749016;
1.168; 0.4046; 0.976385; 0.55518; 0.746399;
1.184; 0.404641; 0.976452; 0.555227; 0.746359;
1.2; 0.405582; 0.976518; 0.555275; 0.747981;
1.216; 0.404978; 0.976627; 0.555323; 0.746719;
1.232; 0.406535; 0.976744; 0.555371; 0.749436;
1.248; 0.406432; 0.976791; 0.555418; 0.749146;
1.264; 0.404298; 0.976923; 0.555466; 0.745048;
1.28; 0.406615; 0.977021; 0.555513; 0.749179;
1.296; 0.405397; 0.977139; 0.55556; 0.746782;
1.312; 0.406298; 0.97723; 0.555607; 0.748307;
1.328; 0.405411; 0.977316; 0.555654; 0.746546;
1.344; 0.405693; 0.977406; 0.5557; 0.746932;
