time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.341145; 0.996699; 0.552347; 0.619674;
0.048; 0.322301; 0.995324; 0.552354; 0.586245;
0.064; 0.339975; 0.99377; 0.552364; 0.61935;
0.08; 0.340375; 0.992185; 0.552376; 0.621056;
0.096; 0.338394; 0.990705; 0.55239; 0.618348;
0.112; 0.338443; 0.989341; 0.552407; 0.619271;
0.128; 0.340468; 0.988; 0.552426; 0.623799;
0.144; 0.338856; 0.986711; 0.552448; 0.621633;
0.16; 0.338536; 0.985386; 0.552471; 0.621855;
0.176; 0.336226; 0.984249; 0.552497; 0.618297;
0.192; 0.338703; 0.983137; 0.552524; 0.623524;
0.208; 0.338643; 0.982012; 0.552554; 0.624096;
0.224; 0.337825; 0.980938; 0.552585; 0.623234;
0.24; 0.336545; 0.979926; 0.552617; 0.621477;
0.256; 0.3371; 0.978984; 0.552651; 0.623064;
0.272; 0.336765; 0.97811; 0.552687; 0.62296;
0.288; 0.337074; 0.977222; 0.552724; 0.624057;
0.304; 0.334938; 0.976389; 0.552762; 0.620587;
0.32; 0.336077; 0.975563; 0.552802; 0.62318;
0.336; 0.335707; 0.97476; 0.552843; 0.62296;
0.352; 0.334718; 0.974103; 0.552886; 0.621496;
0.368; 0.336892; 0.973413; 0.55293; 0.625927;
0.384; 0.335175; 0.972697; 0.552974; 0.623146;
0.4; 0.334305; 0.972127; 0.55302; 0.62184;
0.416; 0.33747; 0.971582; 0.553067; 0.628027;
0.432; 0.335659; 0.971018; 0.553115; 0.624964;
0.448; 0.333813; 0.970466; 0.553163; 0.621827;
0.464; 0.333554; 0.970024; 0.553212; 0.621573;
0.48; 0.33564; 0.969593; 0.553263; 0.62568;
0.496; 0.334928; 0.969158; 0.553314; 0.624575;
0.512; 0.33482; 0.968771; 0.553366; 0.624564;
0.528; 0.334032; 0.96837; 0.553418; 0.623294;
0.544; 0.334345; 0.968014; 0.553472; 0.624048;
0.56; 0.333924; 0.967744; 0.553525; 0.623375;
0.576; 0.335325; 0.967453; 0.55358; 0.626118;
0.592; 0.33423; 0.967238; 0.553635; 0.624149;
0.608; 0.33497; 0.966981; 0.55369; 0.625634;
0.624; 0.333699; 0.96674; 0.553746; 0.623355;
0.64; 0.333693; 0.966456; 0.553802; 0.623464;
0.656; 0.333383; 0.96626; 0.553858; 0.622946;
0.672; 0.334816; 0.966052; 0.553915; 0.625695;
0.688; 0.334681; 0.965956; 0.553973; 0.625439;
0.704; 0.336281; 0.965887; 0.554031; 0.628409;
0.72; 0.335457; 0.965788; 0.554089; 0.626868;
0.736; 0.335208; 0.965693; 0.554147; 0.626399;
0.752; 0.33424; 0.965631; 0.554205; 0.624565;
0.768; 0.334768; 0.965572; 0.554263; 0.625524;
0.784; 0.334746; 0.965556; 0.554321; 0.625427;
0.8; 0.335932; 0.965527; 0.55438; 0.627595;
0.816; 0.333742; 0.965538; 0.554438; 0.623431;
0.832; 0.335391; 0.965631; 0.554497; 0.626385;
0.848; 0.336166; 0.965638; 0.554555; 0.627762;
0.864; 0.33368; 0.965647; 0.554614; 0.623048;
0.88; 0.335499; 0.965602; 0.554672; 0.626407;
0.896; 0.33303; 0.965635; 0.55473; 0.621711;
0.912; 0.33591; 0.965615; 0.554789; 0.627033;
0.928; 0.334579; 0.965664; 0.554847; 0.624451;
0.944; 0.334402; 0.965747; 0.554906; 0.624003;
0.96; 0.336274; 0.965777; 0.554964; 0.627411;
0.976; 0.334771; 0.965876; 0.555022; 0.624476;
0.992; 0.335482; 0.965955; 0.55508; 0.625686;
1.008; 0.335663; 0.966122; 0.555138; 0.625851;
1.024; 0.336473; 0.966266; 0.555196; 0.627201;
1.04; 0.337204; 0.9664; 0.555254; 0.62841;
1.056; 0.335503; 0.966499; 0.555312; 0.625112;
1.072; 0.336128; 0.966623; 0.555369; 0.626131;
1.088; 0.334902; 0.966823; 0.555426; 0.623656;
1.104; 0.336607; 0.966911; 0.555483; 0.626709;
1.12; 0.33485; 0.966995; 0.55554; 0.62332;
1.136; 0.334389; 0.967131; 0.555595; 0.622313;
1.152; 0.336501; 0.967219; 0.555652; 0.626122;
1.168; 0.334541; 0.967305; 0.555708; 0.622357;
1.184; 0.334646; 0.967446; 0.555763; 0.622399;
1.2; 0.33605; 0.967574; 0.555819; 0.624864;
1.216; 0.334976; 0.967754; 0.555874; 0.62269;
