time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.408459; 0.996867; 0.552347; 0.741821;
0.048; 0.344771; 0.994562; 0.552357; 0.627595;
0.064; 0.406663; 0.992986; 0.55237; 0.741414;
0.08; 0.406179; 0.991369; 0.552386; 0.741718;
0.096; 0.403855; 0.989878; 0.552405; 0.738561;
0.112; 0.404109; 0.988508; 0.552427; 0.740019;
0.128; 0.406257; 0.987153; 0.552452; 0.744941;
0.144; 0.404407; 0.985861; 0.55248; 0.742483;
0.16; 0.404171; 0.98453; 0.55251; 0.743013;
0.176; 0.40137; 0.983367; 0.552542; 0.738694;
0.192; 0.40417; 0.982255; 0.552577; 0.744642;
0.208; 0.404498; 0.981134; 0.552614; 0.746048;
0.224; 0.403306; 0.980056; 0.552653; 0.744614;
0.24; 0.401753; 0.979045; 0.552694; 0.742458;
0.256; 0.40224; 0.97809; 0.552736; 0.744026;
0.272; 0.401616; 0.977218; 0.552781; 0.743475;
0.288; 0.402249; 0.976334; 0.552828; 0.745258;
0.304; 0.399873; 0.975507; 0.552875; 0.74142;
0.32; 0.401067; 0.974697; 0.552925; 0.744185;
0.336; 0.400655; 0.973896; 0.552976; 0.743963;
0.352; 0.399245; 0.97324; 0.553028; 0.741774;
0.368; 0.401705; 0.97256; 0.553083; 0.746793;
0.384; 0.400078; 0.971868; 0.553138; 0.744224;
0.4; 0.39926; 0.971316; 0.553194; 0.743049;
0.416; 0.402865; 0.970794; 0.553253; 0.750083;
0.432; 0.400738; 0.970246; 0.553312; 0.746464;
0.448; 0.398362; 0.969713; 0.553371; 0.742366;
0.464; 0.398119; 0.969294; 0.553432; 0.742152;
0.48; 0.400665; 0.968891; 0.553494; 0.747126;
0.496; 0.40004; 0.968479; 0.553557; 0.746192;
0.512; 0.39976; 0.968129; 0.553621; 0.745854;
0.528; 0.398936; 0.967769; 0.553685; 0.744507;
0.544; 0.399355; 0.967451; 0.55375; 0.745446;
0.56; 0.398887; 0.967216; 0.553816; 0.744665;
0.576; 0.400446; 0.966965; 0.553883; 0.747679;
0.592; 0.399209; 0.966785; 0.55395; 0.745418;
0.608; 0.400149; 0.966578; 0.554017; 0.747242;
