time; pose_x; pose_y; pose_heading;  gps_x; gps_y; speed_x; speed_y; acc_x; acc_y; actual_pos_x; actual_pos_y
3.024; -2.71106; 2.12107e-07; -1.47451e-17; -2.7111; -7.75484e-08; 5.91109e-05; -3.96779e-07; 0; 0; -2.7111; -7.75484e-08
3.04; -2.71009; 2.12107e-07; -0.00884211; -2.7111; -7.75484e-08; 6.075e-05; -8.95768e-22; 0; 0; -2.71009; -6.95656e-08
3.056; -2.70894; -9.97387e-06; -0.00631579; -2.7111; -7.75484e-08; 7.19972e-05; -6.36623e-07; 0; 0; -2.70909; -5.98562e-08
3.072; -2.70836; -1.36117e-05; 0.00378947; -2.7111; -7.75484e-08; 3.59993e-05; -2.27367e-07; 0; 0; -2.70808; -4.84329e-08
3.088; -2.70725; -9.38269e-06; -0.00757895; -2.7111; -7.75484e-08; 6.97495e-05; 2.64315e-07; 0; 0; -2.70708; -3.53162e-08
3.104; -2.70588; -1.97506e-05; 0.00757895; -2.7111; -7.75484e-08; 8.54975e-05; -6.47994e-07; 0; 0; -2.70607; -2.05359e-08
3.12; -2.70516; -1.42938e-05; 0.00252632; -2.7111; -7.75484e-08; 4.49987e-05; 3.41049e-07; 0; 0; -2.70507; -4.13022e-09
3.136; -2.70372; -1.06559e-05; -0.00252632; -2.7111; -7.75484e-08; 8.99997e-05; 2.27368e-07; 0; 0; -2.70406; 1.38538e-08
3.152; -2.70293; -1.26568e-05; 0.00252632; -2.7111; -7.75484e-08; 4.94998e-05; -1.25052e-07; 0; 0; -2.70306; 3.33606e-08
3.168; -2.70217; -1.07469e-05; 0.00631579; -2.7111; -7.75484e-08; 4.72498e-05; 1.19368e-07; 0; 0; -2.70205; 5.43263e-08
3.184; -2.70091; -2.78902e-06; -1.64799e-17; -2.7111; -7.75484e-08; 7.87484e-05; 4.97365e-07; 0; 0; -2.70105; 7.66785e-08
3.2; -2.69997; -2.78902e-06; -0.00252632; -2.7111; -7.75484e-08; 5.85e-05; -9.64073e-22; 0; 0; -2.70004; 1.00337e-07
3.216; -2.69886; -5.60838e-06; -0.00378947; -2.7111; -7.75484e-08; 6.97498e-05; -1.7621e-07; 0; 0; -2.69904; 1.25213e-07
3.232; -2.69814; -8.3368e-06; 0.00378947; -2.7111; -7.75484e-08; 4.49997e-05; -1.70526e-07; 0; 0; -2.69803; 1.51211e-07
3.248; -2.69702; -4.10776e-06; -0.00757895; -2.7111; -7.75484e-08; 6.97495e-05; 2.64315e-07; 0; 0; -2.69703; 1.78227e-07
3.264; -2.69594; -1.22929e-05; 0.00252632; -2.7111; -7.75484e-08; 6.74981e-05; -5.11574e-07; 0; 0; -2.69603; 2.06149e-07
3.28; -2.69497; -9.83736e-06; -0.00884211; -2.7111; -7.75484e-08; 6.07498e-05; 1.53474e-07; 0; 0; -2.69502; 2.34862e-07
3.296; -2.69425; -1.62036e-05; -0.00378947; -2.7111; -7.75484e-08; 4.49982e-05; -3.9789e-07; 0; 0; -2.69402; 2.64238e-07
3.312; -2.69292; -2.12512e-05; 0.0101053; -2.7111; -7.75484e-08; 8.32494e-05; -3.15473e-07; 0; 0; -2.69301; 2.94149e-07
3.328; -2.6918; -9.97388e-06; 0.00631579; -2.7111; -7.75484e-08; 6.97464e-05; 7.0483e-07; 0; 0; -2.69201; 3.24456e-07
3.344; -2.69094; -4.51708e-06; 0.00126316; -2.7111; -7.75484e-08; 5.39989e-05; 3.4105e-07; 0; 0; -2.691; 3.55016e-07
3.36; -2.68979; -3.06192e-06; 0.00126316; -2.7111; -7.75484e-08; 7.19999e-05; 9.09473e-08; 0; 0; -2.69; 3.85716e-07
3.376; -2.68881; -1.83413e-06; -0.00505263; -2.7111; -7.75484e-08; 6.075e-05; 7.67368e-08; 0; 0; -2.68899; 4.16518e-07
3.392; -2.68806; -5.6539e-06; -0.00378947; -2.7111; -7.75484e-08; 4.72494e-05; -2.38736e-07; 0; 0; -2.68799; 4.47389e-07
3.408; -2.68698; -9.74653e-06; -0.00884211; -2.7111; -7.75484e-08; 6.74995e-05; -2.55789e-07; 0; 0; -2.68698; 4.78296e-07
3.424; -2.6859; -1.92959e-05; -0.00631579; -2.7111; -7.75484e-08; 6.74974e-05; -5.96834e-07; 0; 0; -2.68598; 5.09211e-07
3.44; -2.68482; -2.61169e-05; -0.00884211; -2.7111; -7.75484e-08; 6.74987e-05; -4.26313e-07; 0; 0; -2.68497; 5.40106e-07
3.456; -2.68392; -3.40747e-05; -1.9082e-17; -2.7111; -7.75484e-08; 5.62478e-05; -4.97362e-07; 0; 0; -2.68397; 5.70954e-07
3.472; -2.68291; -3.40747e-05; -0.00252632; -2.7111; -7.75484e-08; 6.3e-05; -1.20216e-21; 0; 0; -2.68296; 6.0173e-07
3.488; -2.68183; -3.68031e-05; 0.00252632; -2.7111; -7.75484e-08; 6.74998e-05; -1.70526e-07; 0; 0; -2.68196; 6.3241e-07
3.504; -2.68082; -3.42566e-05; -0.00252632; -2.7111; -7.75484e-08; 6.29998e-05; 1.59158e-07; 0; 0; -2.68095; 6.62971e-07
3.52; -2.67981; -3.68031e-05; 0.0101053; -2.7111; -7.75484e-08; 6.29998e-05; -1.59158e-07; 0; 0; -2.67995; 6.9339e-07
3.536; -2.67902; -2.87999e-05; 0.00252632; -2.7111; -7.75484e-08; 4.94975e-05; 5.00202e-07; 0; 0; -2.67894; 7.23645e-07
3.552; -2.67776; -2.56167e-05; 0.00631579; -2.7111; -7.75484e-08; 7.87497e-05; 1.98947e-07; 0; 0; -2.67794; 7.53716e-07
3.568; -2.67711; -2.15241e-05; -0.00126316; -2.7111; -7.75484e-08; 4.04992e-05; 2.55788e-07; 0; 0; -2.67693; 7.8358e-07
3.584; -2.67571; -2.32976e-05; -1.6263e-17; -2.7111; -7.75484e-08; 8.77499e-05; -1.10842e-07; 0; 0; -2.67593; 8.1322e-07
3.6; -2.67485; -2.32976e-05; -0.00252632; -2.7111; -7.75484e-08; 5.4e-05; -8.78204e-22; 0; 0; -2.67492; 8.42615e-07
3.616; -2.67373; -2.61169e-05; -0.00378947; -2.7111; -7.75484e-08; 6.97498e-05; -1.7621e-07; 0; 0; -2.67392; 8.71746e-07
3.632; -2.67305; -2.87089e-05; 0.00252632; -2.7111; -7.75484e-08; 4.27497e-05; -1.62e-07; 0; 0; -2.67291; 9.00598e-07
3.648; -2.67211; -2.63443e-05; -0.00505263; -2.7111; -7.75484e-08; 5.84998e-05; 1.47789e-07; 0; 0; -2.67191; 9.29151e-07
3.664; -2.67096; -3.21649e-05; -1.56125e-17; -2.7111; -7.75484e-08; 7.19991e-05; -3.63788e-07; 0; 0; -2.67091; 9.57391e-07
3.68; -2.67006; -3.21649e-05; -0.00378947; -2.7111; -7.75484e-08; 5.625e-05; -8.78204e-22; 0; 0; -2.6699; 9.85301e-07
3.696; -2.66883; -3.68032e-05; -0.00378947; -2.7111; -7.75484e-08; 7.64995e-05; -2.89894e-07; 0; 0; -2.6689; 1.01287e-06
3.712; -2.66801; -3.99409e-05; -0.00252632; -2.7111; -7.75484e-08; 5.17496e-05; -1.96105e-07; 0; 0; -2.66789; 1.04008e-06
3.728; -2.66693; -4.26693e-05; -0.00505263; -2.7111; -7.75484e-08; 6.74998e-05; -1.70526e-07; 0; 0; -2.66689; 1.06691e-06
3.744; -2.66595; -4.75804e-05; -0.00631579; -2.7111; -7.75484e-08; 6.07492e-05; -3.06946e-07; 0; 0; -2.66588; 1.09334e-06
3.76; -2.66469; -5.55383e-05; 0.00252632; -2.7111; -7.75484e-08; 7.87484e-05; -4.97365e-07; 0; 0; -2.66488; 1.11929e-06
3.776; -2.66383; -5.33556e-05; -1.47451e-17; -2.7111; -7.75484e-08; 5.39998e-05; 1.36421e-07; 0; 0; -2.66387; 1.14465e-06
3.792; -2.66289; -5.33556e-05; -0.00252632; -2.7111; -7.75484e-08; 5.85e-05; -8.62591e-22; 0; 0; -2.66287; 1.1693e-06
3.808; -2.66199; -5.56292e-05; -0.00631579; -2.7111; -7.75484e-08; 5.62498e-05; -1.42105e-07; 0; 0; -2.66186; 1.19314e-06
3.824; -2.66088; -6.26776e-05; 0.0101053; -2.7111; -7.75484e-08; 6.97486e-05; -4.40523e-07; 0; 0; -2.66086; 1.21604e-06
3.84; -2.65987; -5.24917e-05; 0.00505263; -2.7111; -7.75484e-08; 6.29968e-05; 6.36621e-07; 0; 0; -2.65985; 1.2379e-06
3.856; -2.65875; -4.6853e-05; -0.00378947; -2.7111; -7.75484e-08; 6.97491e-05; 3.5242e-07; 0; 0; -2.65885; 1.25863e-06
3.872; -2.65764; -5.1082e-05; -1.51788e-17; -2.7111; -7.75484e-08; 6.97495e-05; -2.64315e-07; 0; 0; -2.65784; 1.27814e-06
3.888; -2.65692; -5.1082e-05; -0.00505263; -2.7111; -7.75484e-08; 4.5e-05; -6.83047e-22; 0; 0; -2.65684; 1.29632e-06
3.904; -2.65577; -5.69026e-05; 0.00252632; -2.7111; -7.75484e-08; 7.19991e-05; -3.63788e-07; 0; 0; -2.65583; 1.31312e-06
3.92; -2.65461; -5.39923e-05; 0.00252632; -2.7111; -7.75484e-08; 7.19998e-05; 1.81895e-07; 0; 0; -2.65483; 1.32845e-06
3.936; -2.65379; -5.19005e-05; -0.00884211; -2.7111; -7.75484e-08; 5.17498e-05; 1.30737e-07; 0; 0; -2.65382; 1.34225e-06
3.952; -2.65289; -5.98583e-05; -0.00252632; -2.7111; -7.75484e-08; 5.62478e-05; -4.97362e-07; 0; 0; -2.65282; 1.35447e-06
3.968; -2.65173; -6.27686e-05; 0.00505263; -2.7111; -7.75484e-08; 7.19998e-05; -1.81895e-07; 0; 0; -2.65181; 1.36507e-06
3.984; -2.65112; -5.96764e-05; 0.00126316; -2.7111; -7.75484e-08; 3.82495e-05; 1.93262e-07; 0; 0; -2.65081; 1.37399e-06
4; -2.6499; -5.81303e-05; 0.00378947; -2.7111; -7.75484e-08; 7.64999e-05; 9.66316e-08; 0; 0; -2.6498; 1.38123e-06
4.016; -2.64878; -5.39013e-05; -0.00252632; -2.7111; -7.75484e-08; 6.97495e-05; 2.64315e-07; 0; 0; -2.6488; 1.38674e-06
4.032; -2.64797; -4.07933e-05; 0.00378947; -2.64779; 1.39054e-06; 5.9533e-05; 2.9212e-06; 0; 0; -2.64779; 1.39054e-06
4.048; -2.64667; -3.58822e-05; 0.00126316; -2.64779; 1.39054e-06; 8.09994e-05; 3.06947e-07; 0; 0; -2.64679; 1.3926e-06
4.064; -2.64584; -3.48363e-05; 0.00252632; -2.64779; 1.39054e-06; 5.175e-05; 6.53684e-08; 0; 0; -2.64579; 1.39294e-06
4.08; -2.64458; -3.16531e-05; -0.00378947; -2.64779; 1.39054e-06; 7.87497e-05; 1.98947e-07; 0; 0; -2.64478; 1.39158e-06
4.096; -2.64375; -3.47908e-05; -1.43115e-17; -2.64779; 1.39054e-06; 5.17496e-05; -1.96105e-07; 0; 0; -2.64378; 1.38854e-06
4.112; -2.6426; -3.47908e-05; 0.00757895; -2.64779; 1.39054e-06; 7.2e-05; -1.03043e-21; 0; 0; -2.64277; 1.38385e-06
4.128; -2.64163; -2.74241e-05; 0.00126316; -2.64779; 1.39054e-06; 6.07483e-05; 4.60417e-07; 0; 0; -2.64177; 1.37756e-06
4.144; -2.64084; -2.64237e-05; -0.00378947; -2.64779; 1.39054e-06; 4.95e-05; 6.25263e-08; 0; 0; -2.64076; 1.36971e-06
4.16; -2.63954; -3.13349e-05; -0.00631579; -2.64779; 1.39054e-06; 8.09994e-05; -3.06947e-07; 0; 0; -2.63976; 1.36038e-06
4.176; -2.63875; -3.63369e-05; -0.00884211; -2.64779; 1.39054e-06; 4.9499e-05; -3.1263e-07; 0; 0; -2.63875; 1.34962e-06
4.192; -2.63767; -4.58863e-05; 0.00631579; -2.64779; 1.39054e-06; 6.74974e-05; -5.96834e-07; 0; 0; -2.63775; 1.33751e-06
4.208; -2.63641; -3.79285e-05; -1.56125e-17; -2.64779; 1.39054e-06; 7.87484e-05; 4.97365e-07; 0; 0; -2.63674; 1.32415e-06
4.224; -2.63573; -3.79285e-05; 0.00126316; -2.64779; 1.39054e-06; 4.275e-05; -6.67435e-22; 0; 0; -2.63574; 1.30961e-06
4.24; -2.6345; -3.63823e-05; -0.00884211; -2.64779; 1.39054e-06; 7.64999e-05; 9.66316e-08; 0; 0; -2.63473; 1.29401e-06
4.256; -2.63389; -4.17936e-05; 0.0101053; -2.64779; 1.39054e-06; 3.82485e-05; -3.38206e-07; 0; 0; -2.63373; 1.27745e-06
4.272; -2.6327; -2.97888e-05; 0.00126316; -2.64779; 1.39054e-06; 7.42462e-05; 7.50303e-07; 0; 0; -2.63272; 1.26004e-06
4.288; -2.63155; -2.83336e-05; -0.00126316; -2.64779; 1.39054e-06; 7.19999e-05; 9.09473e-08; 0; 0; -2.63172; 1.24191e-06
4.304; -2.63058; -2.95614e-05; -0.00252632; -2.64779; 1.39054e-06; 6.075e-05; -7.67368e-08; 0; 0; -2.63071; 1.22319e-06
4.32; -2.62975; -3.16532e-05; 0.00126316; -2.64779; 1.39054e-06; 5.17498e-05; -1.30737e-07; 0; 0; -2.62971; 1.204e-06
4.336; -2.62896; -3.06528e-05; 0.00126316; -2.64779; 1.39054e-06; 4.95e-05; 6.25263e-08; 0; 0; -2.6287; 1.18449e-06
4.352; -2.62759; -2.89248e-05; -0.00631579; -2.64779; 1.39054e-06; 8.54999e-05; 1.08e-07; 0; 0; -2.6277; 1.1648e-06
4.368; -2.62662; -3.50637e-05; 0.00252632; -2.64779; 1.39054e-06; 6.07488e-05; -3.83682e-07; 0; 0; -2.62669; 1.14498e-06
4.384; -2.6255; -3.22443e-05; 0.00126316; -2.64779; 1.39054e-06; 6.97498e-05; 1.7621e-07; 0; 0; -2.62569; 1.12508e-06
4.4; -2.62431; -3.07437e-05; -0.00252632; -2.64779; 1.39054e-06; 7.42499e-05; 9.37894e-08; 0; 0; -2.62468; 1.10512e-06
4.416; -2.62367; -3.23808e-05; -1.73472e-17; -2.64779; 1.39054e-06; 4.04999e-05; -1.02316e-07; 0; 0; -2.62368; 1.08514e-06
4.432; -2.62284; -3.23808e-05; 0.00378947; -2.64779; 1.39054e-06; 5.175e-05; -8.97719e-22; 0; 0; -2.62267; 1.06517e-06
4.448; -2.62143; -2.70603e-05; 0.00252632; -2.64779; 1.39054e-06; 8.77494e-05; 3.32526e-07; 0; 0; -2.62167; 1.04523e-06
4.464; -2.62075; -2.53323e-05; -0.00631579; -2.64779; 1.39054e-06; 4.27499e-05; 1.08e-07; 0; 0; -2.62067; 1.02534e-06
4.48; -2.6196; -3.26081e-05; 0.00631579; -2.64779; 1.39054e-06; 7.19986e-05; -4.54734e-07; 0; 0; -2.61966; 1.00554e-06
4.496; -2.61837; -2.48776e-05; -0.00631579; -2.64779; 1.39054e-06; 7.64985e-05; 4.83155e-07; 0; 0; -2.61866; 9.85846e-07
4.512; -2.61744; -3.07892e-05; -0.00126316; -2.64779; 1.39054e-06; 5.84988e-05; -3.69471e-07; 0; 0; -2.61765; 9.66279e-07
4.528; -2.61647; -3.20169e-05; -0.00505263; -2.64779; 1.39054e-06; 6.075e-05; -7.67368e-08; 0; 0; -2.61665; 9.46863e-07
4.544; -2.61564; -3.62005e-05; 0.00631579; -2.64779; 1.39054e-06; 5.17493e-05; -2.61473e-07; 0; 0; -2.61564; 9.27619e-07
4.56; -2.61467; -3.00616e-05; 0.00505263; -2.64779; 1.39054e-06; 6.07488e-05; 3.83682e-07; 0; 0; -2.61464; 9.08569e-07
4.576; -2.61373; -2.53324e-05; -0.00505263; -2.64779; 1.39054e-06; 5.84993e-05; 2.95578e-07; 0; 0; -2.61363; 8.89732e-07
4.592; -2.61254; -3.13349e-05; -0.0113684; -2.64779; 1.39054e-06; 7.42491e-05; -3.75156e-07; 0; 0; -2.61263; 8.71129e-07
4.608; -2.61153; -4.2794e-05; 0.00126316; -2.64779; 1.39054e-06; 6.29959e-05; -7.16195e-07; 0; 0; -2.61162; 8.52779e-07
4.624; -2.6106; -4.16117e-05; -0.00378947; -2.64779; 1.39054e-06; 5.85e-05; 7.38947e-08; 0; 0; -2.61062; 8.34699e-07
4.64; -2.60966; -4.51586e-05; 0.00126316; -2.64779; 1.39054e-06; 5.84996e-05; -2.21684e-07; 0; 0; -2.60961; 8.16907e-07
4.656; -2.60837; -4.35215e-05; 0.00126316; -2.64779; 1.39054e-06; 8.09999e-05; 1.02316e-07; 0; 0; -2.60861; 7.99421e-07
4.672; -2.6075; -4.24302e-05; -0.00126316; -2.64779; 1.39054e-06; 5.4e-05; 6.82105e-08; 0; 0; -2.6076; 7.82255e-07
4.688; -2.60624; -4.40218e-05; -2.0383e-17; -2.64779; 1.39054e-06; 7.87499e-05; -9.94737e-08; 0; 0; -2.6066; 7.65426e-07
4.704; -2.60552; -4.40218e-05; -2.0383e-17; -2.64779; 1.39054e-06; 4.5e-05; -9.17235e-22; 0; 0; -2.60559; 7.48948e-07
4.72; -2.60473; -4.40218e-05; -0.00505263; -2.64779; 1.39054e-06; 4.95e-05; -1.00896e-21; 0; 0; -2.60459; 7.32835e-07
4.736; -2.60347; -5.0388e-05; -0.00126316; -2.64779; 1.39054e-06; 7.8749e-05; -3.97893e-07; 0; 0; -2.60358; 7.17099e-07
4.752; -2.60246; -5.16613e-05; -0.00378947; -2.64779; 1.39054e-06; 6.29999e-05; -7.95789e-08; 0; 0; -2.60258; 7.01811e-07
4.768; -2.60109; -5.68453e-05; 0.00126316; -2.64779; 1.39054e-06; 8.54994e-05; -3.23999e-07; 0; 0; -2.60157; 6.87055e-07
4.784; -2.60066; -5.62996e-05; 0.00126316; -2.64779; 1.39054e-06; 2.7e-05; 3.41053e-08; 0; 0; -2.60057; 6.7295e-07
4.8; -2.59951; -5.48445e-05; -0.00126316; -2.64779; 1.39054e-06; 7.19999e-05; 9.09473e-08; 0; 0; -2.59956; 6.59614e-07
4.816; -2.59857; -5.60268e-05; -0.00126316; -2.64779; 1.39054e-06; 5.85e-05; -7.38947e-08; 0; 0; -2.59856; 6.47159e-07
4.832; -2.59739; -5.75274e-05; -0.00252632; -2.64779; 1.39054e-06; 7.42499e-05; -9.37894e-08; 0; 0; -2.59755; 6.35693e-07
4.848; -2.59634; -6.01649e-05; -0.00126316; -2.64779; 1.39054e-06; 6.52498e-05; -1.64842e-07; 0; 0; -2.59655; 6.25318e-07
4.864; -2.59569; -6.09834e-05; 0.00631579; -2.64779; 1.39054e-06; 4.05e-05; -5.11579e-08; 0; 0; -2.59555; 6.16129e-07
4.88; -2.59465; -5.43898e-05; -2.60209e-17; -2.64779; 1.39054e-06; 6.52487e-05; 4.12103e-07; 0; 0; -2.59454; 6.08217e-07
4.896; -2.59332; -5.43898e-05; -0.00378947; -2.64779; 1.39054e-06; 8.325e-05; -2.16624e-21; 0; 0; -2.59354; 6.01662e-07
4.912; -2.59231; -5.82095e-05; -0.00126316; -2.64779; 1.39054e-06; 6.29995e-05; -2.38736e-07; 0; 0; -2.59253; 5.96539e-07
4.928; -2.59137; -5.93919e-05; 0.00378947; -2.64779; 1.39054e-06; 5.85e-05; -7.38947e-08; 0; 0; -2.59153; 5.92914e-07
4.944; -2.59055; -5.62542e-05; -2.55872e-17; -2.64779; 1.39054e-06; 5.17496e-05; 1.96105e-07; 0; 0; -2.59052; 5.90845e-07
4.96; -2.58929; -5.62542e-05; 0.00378947; -2.64779; 1.39054e-06; 7.875e-05; -2.01499e-21; 0; 0; -2.58952; 5.90382e-07
4.976; -2.58853; -5.33893e-05; -2.55872e-17; -2.64779; 1.39054e-06; 4.72497e-05; 1.79052e-07; 0; 0; -2.58851; 5.91567e-07
4.992; -2.58741; -5.33893e-05; -0.00884211; -2.64779; 1.39054e-06; 6.975e-05; -1.78471e-21; 0; 0; -2.58751; 5.9443e-07
5.008; -2.58641; -6.23021e-05; -0.00378947; -2.64779; 1.39054e-06; 6.29975e-05; -5.57045e-07; 0; 0; -2.5865; 5.98997e-07
5.024; -2.58536; -6.62583e-05; -0.00757895; -2.64779; 1.39054e-06; 6.52495e-05; -2.47263e-07; 0; 0; -2.5855; 6.05282e-07
5.04; -2.58454; -4.82698e-05; -0.00252632; -2.58449; 6.1329e-07; 5.45766e-05; 4.39628e-06; 0; 0; -2.58449; 6.1329e-07
5.056; -2.58354; -5.08163e-05; -0.00252632; -2.58449; 6.1329e-07; 6.29998e-05; -1.59158e-07; 0; 0; -2.58349; 6.23019e-07
5.072; -2.58249; -5.34538e-05; -0.00378947; -2.58449; 6.1329e-07; 6.52498e-05; -1.64842e-07; 0; 0; -2.58248; 6.34456e-07
5.088; -2.58152; -5.71372e-05; -2.38524e-17; -2.58449; 6.1329e-07; 6.07496e-05; -2.3021e-07; 0; 0; -2.58148; 6.4758e-07
5.104; -2.58026; -5.71372e-05; -0.00631579; -2.58449; 6.1329e-07; 7.875e-05; -1.87838e-21; 0; 0; -2.58047; 6.62361e-07
5.12; -2.57932; -6.30487e-05; -0.00126316; -2.58449; 6.1329e-07; 5.84988e-05; -3.69471e-07; 0; 0; -2.57947; 6.7876e-07
5.136; -2.57842; -6.41855e-05; -0.0101053; -2.58449; 6.1329e-07; 5.625e-05; -7.10526e-08; 0; 0; -2.57846; 6.9673e-07
5.152; -2.57745; -7.40077e-05; -0.00884211; -2.58449; 6.1329e-07; 6.07469e-05; -6.13884e-07; 0; 0; -2.57746; 7.16215e-07
5.168; -2.57637; -8.3557e-05; -0.00884211; -2.58449; 6.1329e-07; 6.74974e-05; -5.96834e-07; 0; 0; -2.57645; 7.3715e-07
5.184; -2.57544; -9.18331e-05; 0.00126316; -2.58449; 6.1329e-07; 5.84977e-05; -5.17256e-07; 0; 0; -2.57545; 7.59463e-07
5.2; -2.57443; -9.05599e-05; 0.00126316; -2.58449; 6.1329e-07; 6.29999e-05; 7.95789e-08; 0; 0; -2.57444; 7.83073e-07
5.216; -2.5732; -8.90138e-05; -0.00884211; -2.58449; 6.1329e-07; 7.64999e-05; 9.66316e-08; 0; 0; -2.57344; 8.07893e-07
5.232; -2.5722; -9.79265e-05; -0.00378947; -2.58449; 6.1329e-07; 6.29975e-05; -5.57045e-07; 0; 0; -2.57243; 8.33825e-07
5.248; -2.57133; -0.000101201; -0.00378947; -2.58449; 6.1329e-07; 5.39996e-05; -2.04631e-07; 0; 0; -2.57143; 8.60766e-07
5.264; -2.5705; -0.000104338; -0.00252632; -2.58449; 6.1329e-07; 5.17496e-05; -1.96105e-07; 0; 0; -2.57043; 8.88606e-07
5.28; -2.56932; -0.00010734; -0.00884211; -2.58449; 6.1329e-07; 7.42498e-05; -1.87579e-07; 0; 0; -2.56942; 9.17228e-07
5.296; -2.56845; -0.000114979; 0.0113684; -2.58449; 6.1329e-07; 5.39979e-05; -4.77467e-07; 0; 0; -2.56842; 9.46508e-07
5.312; -2.56716; -0.000100246; -0.00126316; -2.58449; 6.1329e-07; 8.09948e-05; 9.20822e-07; 0; 0; -2.56741; 9.76316e-07
5.328; -2.56644; -0.000101155; 0.00631579; -2.58449; 6.1329e-07; 4.5e-05; -5.68421e-08; 0; 0; -2.56641; 1.00652e-06
5.344; -2.56532; -9.4107e-05; -0.00757895; -2.58449; 6.1329e-07; 6.97486e-05; 4.40523e-07; 0; 0; -2.5654; 1.03697e-06
5.36; -2.56413; -0.000103111; -0.00884211; -2.58449; 6.1329e-07; 7.42479e-05; -5.62731e-07; 0; 0; -2.5644; 1.06757e-06
5.376; -2.5633; -0.000110432; 0.00252632; -2.58449; 6.1329e-07; 5.1748e-05; -4.57573e-07; 0; 0; -2.56339; 1.09827e-06
5.392; -2.56255; -0.000108522; -0.00378947; -2.58449; 6.1329e-07; 4.72498e-05; 1.19368e-07; 0; 0; -2.56239; 1.12904e-06
5.408; -2.56111; -0.000113979; 0.00378947; -2.58449; 6.1329e-07; 8.99994e-05; -3.41052e-07; 0; 0; -2.56138; 1.15985e-06
5.424; -2.56032; -0.000110978; -0.00378947; -2.58449; 6.1329e-07; 4.94996e-05; 1.87578e-07; 0; 0; -2.56038; 1.19067e-06
5.44; -2.55924; -0.00011507; -0.00378947; -2.58449; 6.1329e-07; 6.74995e-05; -2.55789e-07; 0; 0; -2.55937; 1.22147e-06
5.456; -2.55852; -0.000117799; -0.00884211; -2.58449; 6.1329e-07; 4.49997e-05; -1.70526e-07; 0; 0; -2.55837; 1.25224e-06
5.472; -2.55715; -0.000129894; -0.00378947; -2.58449; 6.1329e-07; 8.54967e-05; -7.5599e-07; 0; 0; -2.55736; 1.28293e-06
5.488; -2.55628; -0.000133168; -0.00884211; -2.58449; 6.1329e-07; 5.39996e-05; -2.04631e-07; 0; 0; -2.55636; 1.31353e-06
5.504; -2.55524; -0.0001424; 0.0101053; -2.58449; 6.1329e-07; 6.52474e-05; -5.7694e-07; 0; 0; -2.55535; 1.34402e-06
5.52; -2.55438; -0.000133669; 0.00252632; -2.58449; 6.1329e-07; 5.39972e-05; 5.45675e-07; 0; 0; -2.55435; 1.37437e-06
5.536; -2.55326; -0.000130849; 0.00378947; -2.58449; 6.1329e-07; 6.97498e-05; 1.7621e-07; 0; 0; -2.55334; 1.40455e-06
5.552; -2.55225; -0.00012703; 0.00631579; -2.58449; 6.1329e-07; 6.29995e-05; 2.38736e-07; 0; 0; -2.55234; 1.43456e-06
5.568; -2.55114; -0.000119981; 0.00252632; -2.58449; 6.1329e-07; 6.97486e-05; 4.40523e-07; 0; 0; -2.55133; 1.46436e-06
5.584; -2.55031; -0.000117889; 0.00126316; -2.58449; 6.1329e-07; 5.17498e-05; 1.30737e-07; 0; 0; -2.55033; 1.49394e-06
5.6; -2.54952; -0.000116889; 0.00378947; -2.58449; 6.1329e-07; 4.95e-05; 6.25263e-08; 0; 0; -2.54932; 1.52328e-06
5.616; -2.54811; -0.000111569; 0.00505263; -2.58449; 6.1329e-07; 8.77494e-05; 3.32526e-07; 0; 0; -2.54832; 1.55235e-06
5.632; -2.54729; -0.000107385; -0.00378947; -2.58449; 6.1329e-07; 5.17493e-05; 2.61473e-07; 0; 0; -2.54731; 1.58115e-06
5.648; -2.54631; -0.000111068; -0.00505263; -2.58449; 6.1329e-07; 6.07496e-05; -2.3021e-07; 0; 0; -2.54631; 1.60965e-06
5.664; -2.54505; -0.000117435; -0.00126316; -2.58449; 6.1329e-07; 7.8749e-05; -3.97893e-07; 0; 0; -2.54531; 1.63783e-06
5.68; -2.54415; -0.000118572; -2.68882e-17; -2.58449; 6.1329e-07; 5.625e-05; -7.10526e-08; 0; 0; -2.5443; 1.66569e-06
5.696; -2.54336; -0.000118572; 0.00757895; -2.58449; 6.1329e-07; 4.95e-05; -1.33097e-21; 0; 0; -2.5433; 1.6932e-06
5.712; -2.54214; -0.000109295; -2.34188e-17; -2.58449; 6.1329e-07; 7.64978e-05; 5.79784e-07; 0; 0; -2.54229; 1.72036e-06
5.728; -2.54088; -0.000109295; 0.00378947; -2.58449; 6.1329e-07; 7.875e-05; -1.84423e-21; 0; 0; -2.54129; 1.74714e-06
5.744; -2.54037; -0.000107385; -0.00126316; -2.58449; 6.1329e-07; 3.14998e-05; 1.19368e-07; 0; 0; -2.54028; 1.77352e-06
5.76; -2.53929; -0.000108749; 0.00378947; -2.58449; 6.1329e-07; 6.74999e-05; -8.52631e-08; 0; 0; -2.53928; 1.79941e-06
5.776; -2.53821; -0.000104657; 0.00378947; -2.58449; 6.1329e-07; 6.74995e-05; 2.55789e-07; 0; 0; -2.53827; 1.82472e-06
5.792; -2.53735; -0.000101383; -0.00378947; -2.58449; 6.1329e-07; 5.39996e-05; 2.04631e-07; 0; 0; -2.53727; 1.84931e-06
5.808; -2.53609; -0.000106157; -0.0101053; -2.58449; 6.1329e-07; 7.87494e-05; -2.9842e-07; 0; 0; -2.53626; 1.87309e-06
