time; pose_x; pose_y; pose_heading 
30.272; -0.516401; 1.39811; -1.57303
30.288; -0.514392; 1.39811; -1.57303
30.304; -0.512382; 1.39812; -1.57304
30.32; -0.510372; 1.39812; -1.57305
30.336; -0.508363; 1.39813; -1.57305
30.352; -0.506353; 1.39813; -1.57306
30.368; -0.504344; 1.39813; -1.57306
30.384; -0.502334; 1.39814; -1.57306
30.4; -0.500324; 1.39814; -1.57307
30.416; -0.498315; 1.39815; -1.57307
30.432; -0.496305; 1.39815; -1.57307
30.448; -0.494296; 1.39816; -1.57308
30.464; -0.492286; 1.39816; -1.57308
30.48; -0.490277; 1.39817; -1.57308
30.496; -0.488267; 1.39817; -1.57308
30.512; -0.486257; 1.39818; -1.57308
30.528; -0.484248; 1.39818; -1.57308
30.544; -0.482238; 1.39818; -1.57308
30.56; -0.480229; 1.39819; -1.57308
30.576; -0.478219; 1.39819; -1.57308
30.592; -0.476209; 1.3982; -1.57308
30.608; -0.4742; 1.3982; -1.57308
30.624; -0.47219; 1.39821; -1.57307
30.64; -0.470181; 1.39821; -1.57307
30.656; -0.468171; 1.39822; -1.57307
30.672; -0.466161; 1.39822; -1.57307
30.688; -0.464152; 1.39823; -1.57306
30.704; -0.462142; 1.39823; -1.57306
30.72; -0.460133; 1.39823; -1.57305
30.736; -0.458123; 1.39824; -1.57305
30.752; -0.456113; 1.39824; -1.57304
30.768; -0.454104; 1.39825; -1.57304
30.784; -0.452094; 1.39825; -1.57303
30.8; -0.450085; 1.39826; -1.57303
30.816; -0.448075; 1.39826; -1.57302
30.832; -0.446065; 1.39827; -1.57302
30.848; -0.444056; 1.39827; -1.57301
30.864; -0.442046; 1.39828; -1.57301
30.88; -0.440037; 1.39828; -1.573
30.896; -0.438027; 1.39828; -1.573
30.912; -0.436017; 1.39829; -1.573
30.928; -0.434008; 1.39829; -1.57299
30.944; -0.431998; 1.3983; -1.57299
30.96; -0.429989; 1.3983; -1.57299
30.976; -0.427979; 1.39831; -1.57299
30.992; -0.425969; 1.39831; -1.57299
31.008; -0.42396; 1.39831; -1.57299
31.024; -0.42195; 1.39832; -1.57299
31.04; -0.419941; 1.39832; -1.57299
31.056; -0.417931; 1.39833; -1.57299
31.072; -0.415921; 1.39833; -1.57299
31.088; -0.413912; 1.39834; -1.57299
31.104; -0.411902; 1.39834; -1.57299
31.12; -0.409893; 1.39835; -1.57299
31.136; -0.407883; 1.39835; -1.57299
31.152; -0.405873; 1.39835; -1.573
31.168; -0.403864; 1.39836; -1.573
31.184; -0.401854; 1.39836; -1.573
31.2; -0.399845; 1.39837; -1.57301
31.216; -0.397835; 1.39837; -1.57301
31.232; -0.395825; 1.39838; -1.57302
31.248; -0.393816; 1.39838; -1.57302
31.264; -0.391806; 1.39839; -1.57303
31.28; -0.389797; 1.39839; -1.57303
31.296; -0.387787; 1.39839; -1.57304
31.312; -0.385777; 1.3984; -1.57304
31.328; -0.383768; 1.3984; -1.57305
31.344; -0.381758; 1.39841; -1.57305
31.36; -0.379749; 1.39841; -1.57306
31.376; -0.377739; 1.39842; -1.57306
31.392; -0.375729; 1.39842; -1.57306
31.408; -0.37372; 1.39843; -1.57307
31.424; -0.37171; 1.39843; -1.57307
31.44; -0.369701; 1.39844; -1.57307
31.456; -0.367691; 1.39844; -1.57308
31.472; -0.365681; 1.39844; -1.57308
31.488; -0.363672; 1.39845; -1.57308
31.504; -0.361662; 1.39845; -1.57308
31.52; -0.359653; 1.39846; -1.57308
31.536; -0.357643; 1.39846; -1.57308
31.552; -0.355633; 1.39847; -1.57308
31.568; -0.353624; 1.39847; -1.57308
31.584; -0.351614; 1.39848; -1.57308
31.6; -0.349605; 1.39848; -1.57308
31.616; -0.347595; 1.39849; -1.57308
31.632; -0.345586; 1.39849; -1.57307
31.648; -0.343576; 1.3985; -1.57307
31.664; -0.341566; 1.3985; -1.57307
31.68; -0.339557; 1.3985; -1.57306
31.696; -0.337547; 1.39851; -1.57306
31.712; -0.335538; 1.39851; -1.57306
31.728; -0.333528; 1.39852; -1.57305
31.744; -0.331518; 1.39852; -1.57305
31.76; -0.329509; 1.39853; -1.57304
31.776; -0.327499; 1.39853; -1.57304
31.792; -0.32549; 1.39854; -1.57303
31.808; -0.32348; 1.39854; -1.57302
31.824; -0.32147; 1.39854; -1.57302
31.84; -0.319461; 1.39855; -1.57301
31.856; -0.317451; 1.39855; -1.57301
31.872; -0.315442; 1.39856; -1.57301
31.888; -0.313432; 1.39856; -1.573
31.904; -0.311422; 1.39857; -1.573
31.92; -0.309413; 1.39857; -1.57299
31.936; -0.307403; 1.39858; -1.57299
31.952; -0.305394; 1.39858; -1.57299
31.968; -0.303384; 1.39858; -1.57299
31.984; -0.301374; 1.39859; -1.57299
32; -0.299365; 1.39859; -1.57299
32.016; -0.297355; 1.3986; -1.57299
32.032; -0.295346; 1.3986; -1.57299
32.048; -0.293336; 1.39861; -1.57299
32.064; -0.291326; 1.39861; -1.57299
32.08; -0.289317; 1.39862; -1.57299
32.096; -0.287307; 1.39862; -1.57299
32.112; -0.285298; 1.39862; -1.57299
32.128; -0.283288; 1.39863; -1.57299
32.144; -0.281278; 1.39863; -1.57299
32.16; -0.279269; 1.39864; -1.573
32.176; -0.277259; 1.39864; -1.573
32.192; -0.27525; 1.39865; -1.573
32.208; -0.27324; 1.39865; -1.57301
32.224; -0.27123; 1.39866; -1.57301
32.24; -0.269221; 1.39866; -1.57302
32.256; -0.267211; 1.39866; -1.57302
32.272; -0.265202; 1.39867; -1.57303
32.288; -0.263192; 1.39867; -1.57303
32.304; -0.261182; 1.39868; -1.57304
32.32; -0.259173; 1.39868; -1.57304
32.336; -0.257163; 1.39869; -1.57305
32.352; -0.255154; 1.39869; -1.57305
32.368; -0.253144; 1.3987; -1.57306
32.384; -0.251134; 1.3987; -1.57306
32.4; -0.249125; 1.3987; -1.57307
32.416; -0.247115; 1.39871; -1.57307
32.432; -0.245106; 1.39871; -1.57307
32.448; -0.243096; 1.39872; -1.57308
32.464; -0.241086; 1.39872; -1.57308
32.48; -0.239077; 1.39873; -1.57308
32.496; -0.237067; 1.39873; -1.57308
32.512; -0.235058; 1.39874; -1.57308
32.528; -0.233048; 1.39874; -1.57308
32.544; -0.231038; 1.39875; -1.57308
32.56; -0.229029; 1.39875; -1.57308
32.576; -0.227019; 1.39876; -1.57308
32.592; -0.22501; 1.39876; -1.57308
32.608; -0.223; 1.39876; -1.57308
32.624; -0.22099; 1.39877; -1.57307
32.64; -0.218981; 1.39877; -1.57307
32.656; -0.216971; 1.39878; -1.57307
32.672; -0.214962; 1.39878; -1.57307
32.688; -0.212952; 1.39879; -1.57306
32.704; -0.210942; 1.39879; -1.57306
32.72; -0.208933; 1.3988; -1.57305
32.736; -0.206923; 1.3988; -1.57305
32.752; -0.204914; 1.39881; -1.57304
32.768; -0.202904; 1.39881; -1.57304
32.784; -0.200895; 1.39881; -1.57303
32.8; -0.198885; 1.39882; -1.57303
32.816; -0.196875; 1.39882; -1.57302
32.832; -0.194866; 1.39883; -1.57302
32.848; -0.192856; 1.39883; -1.57301
32.864; -0.190847; 1.39884; -1.57301
32.88; -0.188837; 1.39884; -1.573
32.896; -0.186827; 1.39885; -1.573
32.912; -0.184818; 1.39885; -1.573
32.928; -0.182808; 1.39885; -1.57299
32.944; -0.180799; 1.39886; -1.57299
32.96; -0.178789; 1.39886; -1.57299
32.976; -0.176779; 1.39887; -1.57299
32.992; -0.17477; 1.39887; -1.57299
33.008; -0.17276; 1.39888; -1.57299
33.024; -0.170751; 1.39888; -1.57299
33.04; -0.168741; 1.39889; -1.57299
33.056; -0.166731; 1.39889; -1.57299
33.072; -0.164722; 1.39889; -1.57299
33.088; -0.162712; 1.3989; -1.57299
33.104; -0.160703; 1.3989; -1.57299
33.12; -0.158693; 1.39891; -1.57299
33.136; -0.156683; 1.39891; -1.57299
33.152; -0.154674; 1.39892; -1.573
33.168; -0.152664; 1.39892; -1.573
33.184; -0.150655; 1.39893; -1.573
33.2; -0.148645; 1.39893; -1.57301
33.216; -0.146635; 1.39893; -1.57301
33.232; -0.144626; 1.39894; -1.57302
33.248; -0.142616; 1.39894; -1.57302
33.264; -0.140607; 1.39895; -1.57303
33.28; -0.138597; 1.39895; -1.57303
33.296; -0.136587; 1.39896; -1.57304
33.312; -0.134578; 1.39896; -1.57304
33.328; -0.132568; 1.39897; -1.57305
33.344; -0.130559; 1.39897; -1.57305
33.36; -0.128549; 1.39897; -1.57306
33.376; -0.126539; 1.39898; -1.57306
33.392; -0.12453; 1.39898; -1.57306
33.408; -0.12252; 1.39899; -1.57307
33.424; -0.120511; 1.39899; -1.57307
33.44; -0.118501; 1.399; -1.57307
33.456; -0.116491; 1.399; -1.57308
33.472; -0.114482; 1.39901; -1.57308
33.488; -0.112472; 1.39901; -1.57308
33.504; -0.110463; 1.39902; -1.57308
33.52; -0.108453; 1.39902; -1.57308
33.536; -0.106443; 1.39902; -1.57308
33.552; -0.104434; 1.39903; -1.57308
33.568; -0.102424; 1.39903; -1.57308
33.584; -0.100415; 1.39904; -1.57308
33.6; -0.0984051; 1.39904; -1.57308
33.616; -0.0963955; 1.39905; -1.57307
33.632; -0.0943859; 1.39905; -1.57307
33.648; -0.0923763; 1.39906; -1.57307
33.664; -0.0903667; 1.39906; -1.57307
33.68; -0.0883571; 1.39907; -1.57306
33.696; -0.0863475; 1.39907; -1.57306
33.712; -0.0843379; 1.39907; -1.57306
33.728; -0.0823283; 1.39908; -1.57305
33.744; -0.0803187; 1.39908; -1.57305
33.76; -0.0783091; 1.39909; -1.57304
33.776; -0.0762995; 1.39909; -1.57304
33.792; -0.0742899; 1.3991; -1.57303
33.808; -0.0722803; 1.3991; -1.57303
33.824; -0.0702707; 1.39911; -1.57302
33.84; -0.0682611; 1.39911; -1.57302
33.856; -0.0662515; 1.39912; -1.57301
33.872; -0.0642419; 1.39912; -1.57301
33.888; -0.0622323; 1.39912; -1.573
33.904; -0.0602227; 1.39913; -1.573
33.92; -0.0582131; 1.39913; -1.57299
33.936; -0.0562035; 1.39914; -1.57299
33.952; -0.0541939; 1.39914; -1.57299
33.968; -0.0521843; 1.39915; -1.57299
33.984; -0.0501747; 1.39915; -1.57299
34; -0.0481651; 1.39916; -1.57299
34.016; -0.0461555; 1.39916; -1.57299
34.032; -0.0441459; 1.39916; -1.57299
34.048; -0.0421363; 1.39917; -1.57299
34.064; -0.0401267; 1.39917; -1.57299
34.08; -0.0381171; 1.39918; -1.57299
34.096; -0.0361075; 1.39918; -1.57299
34.112; -0.0340979; 1.39919; -1.57299
34.128; -0.0320883; 1.39919; -1.57299
34.144; -0.0300787; 1.39919; -1.57299
34.16; -0.0280691; 1.3992; -1.573
34.176; -0.0260595; 1.3992; -1.573
34.192; -0.0240499; 1.39921; -1.573
34.208; -0.0220403; 1.39921; -1.57301
34.224; -0.0200307; 1.39922; -1.57301
34.24; -0.0180211; 1.39922; -1.57302
34.256; -0.0160115; 1.39923; -1.57302
34.272; -0.0140019; 1.39923; -1.57303
34.288; -0.0119923; 1.39923; -1.57303
34.304; -0.00998275; 1.39924; -1.57304
34.32; -0.00797315; 1.39924; -1.57304
34.336; -0.00596355; 1.39925; -1.57305
34.352; -0.00395396; 1.39925; -1.57305
34.368; -0.00194436; 1.39926; -1.57306
34.384; 6.52383e-05; 1.39926; -1.57306
34.4; 0.00207484; 1.39927; -1.57307
34.416; 0.00408443; 1.39927; -1.57307
34.432; 0.00609403; 1.39928; -1.57307
34.448; 0.00810362; 1.39928; -1.57308
34.464; 0.0101132; 1.39928; -1.57308
34.48; 0.0121228; 1.39929; -1.57308
34.496; 0.0141324; 1.39929; -1.57308
34.512; 0.016142; 1.3993; -1.57308
34.528; 0.0181516; 1.3993; -1.57308
34.544; 0.0201612; 1.39931; -1.57308
34.56; 0.0221708; 1.39931; -1.57308
34.576; 0.0241804; 1.39932; -1.57308
34.592; 0.02619; 1.39932; -1.57308
34.608; 0.0281996; 1.39933; -1.57308
34.624; 0.0302092; 1.39933; -1.57307
34.64; 0.0322188; 1.39934; -1.57307
34.656; 0.0342284; 1.39934; -1.57307
34.672; 0.036238; 1.39934; -1.57307
34.688; 0.0382476; 1.39935; -1.57306
34.704; 0.0402572; 1.39935; -1.57306
34.72; 0.0422668; 1.39936; -1.57305
34.736; 0.0442764; 1.39936; -1.57305
34.752; 0.046286; 1.39937; -1.57304
34.768; 0.0482956; 1.39937; -1.57304
34.784; 0.0503052; 1.39938; -1.57303
34.8; 0.0523148; 1.39938; -1.57303
34.816; 0.0543244; 1.39939; -1.57302
34.832; 0.056334; 1.39939; -1.57302
34.848; 0.0583436; 1.39939; -1.57301
34.864; 0.0603532; 1.3994; -1.57301
34.88; 0.0623628; 1.3994; -1.57301
34.896; 0.0643723; 1.39941; -1.573
34.912; 0.0663819; 1.39941; -1.573
34.928; 0.0683915; 1.39942; -1.57299
34.944; 0.0704011; 1.39942; -1.57299
34.96; 0.0724107; 1.39943; -1.57299
34.976; 0.0744203; 1.39943; -1.57299
34.992; 0.0764299; 1.39943; -1.57299
35.008; 0.0784395; 1.39944; -1.57299
35.024; 0.0804491; 1.39944; -1.57299
35.04; 0.0824587; 1.39945; -1.57299
35.056; 0.0844683; 1.39945; -1.57299
35.072; 0.0864779; 1.39946; -1.57299
35.088; 0.0884875; 1.39946; -1.57299
35.104; 0.0904971; 1.39946; -1.57299
35.12; 0.0925067; 1.39947; -1.57299
35.136; 0.0945163; 1.39947; -1.57299
35.152; 0.0965259; 1.39948; -1.57299
35.168; 0.0985355; 1.39948; -1.573
35.184; 0.100545; 1.39949; -1.573
35.2; 0.102555; 1.39949; -1.57301
35.216; 0.104564; 1.3995; -1.57301
35.232; 0.106574; 1.3995; -1.57301
35.248; 0.108583; 1.3995; -1.57302
35.264; 0.110593; 1.39951; -1.57302
35.28; 0.112603; 1.39951; -1.57303
35.296; 0.114612; 1.39952; -1.57304
35.312; 0.116622; 1.39952; -1.57304
35.328; 0.118631; 1.39953; -1.57305
35.344; 0.120641; 1.39953; -1.57305
35.36; 0.122651; 1.39954; -1.57306
35.376; 0.12466; 1.39954; -1.57306
35.392; 0.12667; 1.39955; -1.57306
35.408; 0.128679; 1.39955; -1.57307
35.424; 0.130689; 1.39955; -1.57307
35.44; 0.132699; 1.39956; -1.57307
35.456; 0.134708; 1.39956; -1.57308
35.472; 0.136718; 1.39957; -1.57308
35.488; 0.138727; 1.39957; -1.57308
35.504; 0.140737; 1.39958; -1.57308
35.52; 0.142747; 1.39958; -1.57308
35.536; 0.144756; 1.39959; -1.57308
35.552; 0.146766; 1.39959; -1.57308
35.568; 0.148775; 1.3996; -1.57308
35.584; 0.150785; 1.3996; -1.57308
35.6; 0.152795; 1.3996; -1.57308
35.616; 0.154804; 1.39961; -1.57308
35.632; 0.156814; 1.39961; -1.57307
35.648; 0.158823; 1.39962; -1.57307
35.664; 0.160833; 1.39962; -1.57307
35.68; 0.162843; 1.39963; -1.57307
35.696; 0.164852; 1.39963; -1.57306
35.712; 0.166862; 1.39964; -1.57306
35.728; 0.168871; 1.39964; -1.57305
35.744; 0.170881; 1.39965; -1.57305
35.76; 0.172891; 1.39965; -1.57304
35.776; 0.1749; 1.39965; -1.57304
35.792; 0.17691; 1.39966; -1.57303
35.808; 0.178919; 1.39966; -1.57303
35.824; 0.180929; 1.39967; -1.57302
35.84; 0.182939; 1.39967; -1.57302
35.856; 0.184948; 1.39968; -1.57301
35.872; 0.186958; 1.39968; -1.57301
35.888; 0.188967; 1.39969; -1.573
35.904; 0.190977; 1.39969; -1.573
35.92; 0.192987; 1.39969; -1.573
35.936; 0.194996; 1.3997; -1.57299
35.952; 0.197006; 1.3997; -1.57299
35.968; 0.199015; 1.39971; -1.57299
35.984; 0.201025; 1.39971; -1.57299
36; 0.203035; 1.39972; -1.57299
36.016; 0.205044; 1.39972; -1.57299
36.032; 0.207054; 1.39973; -1.57299
36.048; 0.209063; 1.39973; -1.57299
36.064; 0.211073; 1.39973; -1.57299
36.08; 0.213083; 1.39974; -1.57299
36.096; 0.215092; 1.39974; -1.57299
36.112; 0.217102; 1.39975; -1.57299
36.128; 0.219111; 1.39975; -1.57299
36.144; 0.221121; 1.39976; -1.57299
36.16; 0.223131; 1.39976; -1.573
36.176; 0.22514; 1.39977; -1.573
36.192; 0.22715; 1.39977; -1.573
36.208; 0.229159; 1.39977; -1.57301
36.224; 0.231169; 1.39978; -1.57301
36.24; 0.233179; 1.39978; -1.57302
36.256; 0.235188; 1.39979; -1.57302
36.272; 0.237198; 1.39979; -1.57303
36.288; 0.239207; 1.3998; -1.57303
36.304; 0.241217; 1.3998; -1.57304
36.32; 0.243227; 1.39981; -1.57304
36.336; 0.245236; 1.39981; -1.57305
36.352; 0.247246; 1.39981; -1.57305
36.368; 0.249255; 1.39982; -1.57306
36.384; 0.251265; 1.39982; -1.57306
36.4; 0.253275; 1.39983; -1.57307
36.416; 0.255284; 1.39983; -1.57307
36.432; 0.257294; 1.39984; -1.57307
36.448; 0.259303; 1.39984; -1.57307
36.464; 0.261313; 1.39985; -1.57308
36.48; 0.263322; 1.39985; -1.57308
36.496; 0.265332; 1.39986; -1.57308
36.512; 0.267342; 1.39986; -1.57308
36.528; 0.269351; 1.39986; -1.57308
36.544; 0.271361; 1.39987; -1.57308
36.56; 0.27337; 1.39987; -1.57308
36.576; 0.27538; 1.39988; -1.57308
36.592; 0.27739; 1.39988; -1.57308
36.608; 0.279399; 1.39989; -1.57308
36.624; 0.281409; 1.39989; -1.57308
36.64; 0.283418; 1.3999; -1.57307
36.656; 0.285428; 1.3999; -1.57307
36.672; 0.287438; 1.39991; -1.57307
36.688; 0.289447; 1.39991; -1.57306
36.704; 0.291457; 1.39992; -1.57306
36.72; 0.293466; 1.39992; -1.57305
36.736; 0.295476; 1.39992; -1.57305
36.752; 0.297486; 1.39993; -1.57305
36.768; 0.299495; 1.39993; -1.57304
36.784; 0.301505; 1.39994; -1.57303
36.8; 0.303514; 1.39994; -1.57303
36.816; 0.305524; 1.39995; -1.57302
36.832; 0.307534; 1.39995; -1.57302
36.848; 0.309543; 1.39996; -1.57301
36.864; 0.311553; 1.39996; -1.57301
36.88; 0.313562; 1.39996; -1.573
36.896; 0.315572; 1.39997; -1.573
36.912; 0.317582; 1.39997; -1.573
36.928; 0.319591; 1.39998; -1.57299
36.944; 0.321601; 1.39998; -1.57299
36.96; 0.32361; 1.39999; -1.57299
36.976; 0.32562; 1.39999; -1.57299
36.992; 0.32763; 1.4; -1.57299
37.008; 0.329639; 1.4; -1.57299
37.024; 0.331649; 1.4; -1.57299
37.04; 0.333658; 1.40001; -1.57299
37.056; 0.335668; 1.40001; -1.57299
37.072; 0.337678; 1.40002; -1.57299
37.088; 0.339687; 1.40002; -1.57299
37.104; 0.341697; 1.40003; -1.57299
37.12; 0.343706; 1.40003; -1.57299
37.136; 0.345716; 1.40004; -1.57299
37.152; 0.347726; 1.40004; -1.57299
37.168; 0.349735; 1.40004; -1.573
37.184; 0.351745; 1.40005; -1.573
37.2; 0.353754; 1.40005; -1.573
37.216; 0.355764; 1.40006; -1.57301
37.232; 0.357774; 1.40006; -1.57301
37.248; 0.359783; 1.40007; -1.57302
37.264; 0.361793; 1.40007; -1.57302
37.28; 0.363802; 1.40008; -1.57303
37.296; 0.365812; 1.40008; -1.57303
37.312; 0.367822; 1.40008; -1.57304
37.328; 0.369831; 1.40009; -1.57304
37.344; 0.371841; 1.40009; -1.57305
37.36; 0.37385; 1.4001; -1.57305
37.376; 0.37586; 1.4001; -1.57306
37.392; 0.37787; 1.40011; -1.57306
37.408; 0.379879; 1.40011; -1.57307
37.424; 0.381889; 1.40012; -1.57307
37.44; 0.383898; 1.40012; -1.57307
37.456; 0.385908; 1.40013; -1.57308
37.472; 0.387918; 1.40013; -1.57308
37.488; 0.389927; 1.40013; -1.57308
37.504; 0.391937; 1.40014; -1.57308
37.52; 0.393946; 1.40014; -1.57308
37.536; 0.395956; 1.40015; -1.57308
37.552; 0.397965; 1.40015; -1.57308
37.568; 0.399975; 1.40016; -1.57308
37.584; 0.401985; 1.40016; -1.57308
37.6; 0.403994; 1.40017; -1.57308
37.616; 0.406004; 1.40017; -1.57307
37.632; 0.408013; 1.40018; -1.57307
37.648; 0.410023; 1.40018; -1.57307
37.664; 0.412033; 1.40018; -1.57307
37.68; 0.414042; 1.40019; -1.57307
37.696; 0.416052; 1.40019; -1.57306
37.712; 0.418061; 1.4002; -1.57306
37.728; 0.420071; 1.4002; -1.57305
37.744; 0.422081; 1.40021; -1.57305
37.76; 0.42409; 1.40021; -1.57304
37.776; 0.4261; 1.40022; -1.57304
37.792; 0.428109; 1.40022; -1.57303
37.808; 0.430119; 1.40023; -1.57303
37.824; 0.432129; 1.40023; -1.57302
37.84; 0.434138; 1.40023; -1.57302
37.856; 0.436148; 1.40024; -1.57301
37.872; 0.438157; 1.40024; -1.57301
37.888; 0.440167; 1.40025; -1.573
37.904; 0.442177; 1.40025; -1.573
37.92; 0.444186; 1.40026; -1.573
37.936; 0.446196; 1.40026; -1.57299
37.952; 0.448205; 1.40027; -1.57299
37.968; 0.450215; 1.40027; -1.57299
37.984; 0.452225; 1.40027; -1.57299
38; 0.454234; 1.40028; -1.57299
38.016; 0.456244; 1.40028; -1.57299
38.032; 0.458253; 1.40029; -1.57299
38.048; 0.460263; 1.40029; -1.57299
38.064; 0.462273; 1.4003; -1.57299
38.08; 0.464282; 1.4003; -1.57299
38.096; 0.466292; 1.4003; -1.57299
38.112; 0.468301; 1.40031; -1.57299
38.128; 0.470311; 1.40031; -1.57299
38.144; 0.472321; 1.40032; -1.57299
38.16; 0.47433; 1.40032; -1.573
38.176; 0.47634; 1.40033; -1.573
38.192; 0.478349; 1.40033; -1.573
38.208; 0.480359; 1.40034; -1.57301
38.224; 0.482369; 1.40034; -1.57301
38.24; 0.484378; 1.40034; -1.57302
38.256; 0.486388; 1.40035; -1.57302
38.272; 0.488397; 1.40035; -1.57303
38.288; 0.490407; 1.40036; -1.57303
38.304; 0.492417; 1.40036; -1.57304
38.32; 0.494426; 1.40037; -1.57304
38.336; 0.496436; 1.40037; -1.57305
38.352; 0.498445; 1.40038; -1.57305
38.368; 0.500455; 1.40038; -1.57306
38.384; 0.502465; 1.40039; -1.57306
38.4; 0.504474; 1.40039; -1.57306
38.416; 0.506484; 1.40039; -1.57307
38.432; 0.508493; 1.4004; -1.57307
38.448; 0.510503; 1.4004; -1.57307
38.464; 0.512513; 1.40041; -1.57308
38.48; 0.514522; 1.40041; -1.57308
38.496; 0.516532; 1.40042; -1.57308
38.512; 0.518541; 1.40042; -1.57308
38.528; 0.520551; 1.40043; -1.57308
38.544; 0.522561; 1.40043; -1.57308
38.56; 0.52457; 1.40044; -1.57308
38.576; 0.52658; 1.40044; -1.57308
38.592; 0.528589; 1.40044; -1.57308
38.608; 0.530599; 1.40045; -1.57308
38.624; 0.532609; 1.40045; -1.57308
38.64; 0.534618; 1.40046; -1.57307
38.656; 0.536628; 1.40046; -1.57307
38.672; 0.538637; 1.40047; -1.57307
38.688; 0.540647; 1.40047; -1.57306
38.704; 0.542656; 1.40048; -1.57306
38.72; 0.544666; 1.40048; -1.57306
38.736; 0.546676; 1.40049; -1.57305
38.752; 0.548685; 1.40049; -1.57305
38.768; 0.550695; 1.40049; -1.57304
38.784; 0.552705; 1.4005; -1.57304
38.8; 0.554714; 1.4005; -1.57303
38.816; 0.556724; 1.40051; -1.57302
38.832; 0.558733; 1.40051; -1.57302
38.848; 0.560743; 1.40052; -1.57301
38.864; 0.562752; 1.40052; -1.57301
38.88; 0.564762; 1.40053; -1.57301
38.896; 0.566772; 1.40053; -1.573
38.912; 0.568781; 1.40054; -1.573
38.928; 0.570791; 1.40054; -1.57299
38.944; 0.5728; 1.40054; -1.57299
38.96; 0.57481; 1.40055; -1.57299
38.976; 0.57682; 1.40055; -1.57299
38.992; 0.578829; 1.40056; -1.57299
39.008; 0.580839; 1.40056; -1.57299
39.024; 0.582848; 1.40057; -1.57299
39.04; 0.584858; 1.40057; -1.57299
39.056; 0.586868; 1.40057; -1.57299
39.072; 0.588877; 1.40058; -1.57299
39.088; 0.590887; 1.40058; -1.57299
39.104; 0.592896; 1.40059; -1.57299
39.12; 0.594906; 1.40059; -1.57299
39.136; 0.596916; 1.4006; -1.57299
39.152; 0.598925; 1.4006; -1.57299
39.168; 0.600935; 1.40061; -1.573
39.184; 0.602944; 1.40061; -1.573
39.2; 0.604954; 1.40061; -1.573
39.216; 0.606964; 1.40062; -1.57301
39.232; 0.608973; 1.40062; -1.57301
39.248; 0.610983; 1.40063; -1.57302
39.264; 0.612992; 1.40063; -1.57302
39.28; 0.615002; 1.40064; -1.57303
39.296; 0.617012; 1.40064; -1.57303
39.312; 0.619021; 1.40065; -1.57304
39.328; 0.621031; 1.40065; -1.57304
39.344; 0.62304; 1.40065; -1.57305
39.36; 0.62505; 1.40066; -1.57305
39.376; 0.62706; 1.40066; -1.57306
39.392; 0.629069; 1.40067; -1.57306
39.408; 0.631079; 1.40067; -1.57307
39.424; 0.633088; 1.40068; -1.57307
39.44; 0.635098; 1.40068; -1.57307
39.456; 0.637108; 1.40069; -1.57308
39.472; 0.639117; 1.40069; -1.57308
39.488; 0.641127; 1.4007; -1.57308
39.504; 0.643136; 1.4007; -1.57308
39.52; 0.645146; 1.4007; -1.57308
39.536; 0.647156; 1.40071; -1.57308
39.552; 0.649165; 1.40071; -1.57308
39.568; 0.651175; 1.40072; -1.57308
39.584; 0.653184; 1.40072; -1.57308
39.6; 0.655194; 1.40073; -1.57308
39.616; 0.657204; 1.40073; -1.57308
39.632; 0.659213; 1.40074; -1.57307
39.648; 0.661223; 1.40074; -1.57307
39.664; 0.663232; 1.40075; -1.57307
39.68; 0.665242; 1.40075; -1.57307
39.696; 0.667252; 1.40076; -1.57306
39.712; 0.669261; 1.40076; -1.57306
39.728; 0.671271; 1.40076; -1.57305
39.744; 0.67328; 1.40077; -1.57305
39.76; 0.67529; 1.40077; -1.57304
39.776; 0.677299; 1.40078; -1.57304
39.792; 0.679309; 1.40078; -1.57303
39.808; 0.681319; 1.40079; -1.57303
39.824; 0.683328; 1.40079; -1.57302
39.84; 0.685338; 1.4008; -1.57302
39.856; 0.687348; 1.4008; -1.57301
39.872; 0.689357; 1.4008; -1.57301
39.888; 0.691367; 1.40081; -1.57301
39.904; 0.693376; 1.40081; -1.573
39.92; 0.695386; 1.40082; -1.573
39.936; 0.697396; 1.40082; -1.57299
39.952; 0.699405; 1.40083; -1.57299
39.968; 0.701415; 1.40083; -1.57299
39.984; 0.703424; 1.40084; -1.57299
40; 0.705434; 1.40084; -1.57299
40.016; 0.707443; 1.40084; -1.57299
40.032; 0.709453; 1.40085; -1.57299
40.048; 0.711463; 1.40085; -1.57299
40.064; 0.713472; 1.40086; -1.57299
40.08; 0.715482; 1.40086; -1.57299
40.096; 0.717491; 1.40087; -1.57299
40.112; 0.719501; 1.40087; -1.57299
40.128; 0.721511; 1.40088; -1.57299
40.144; 0.72352; 1.40088; -1.57299
40.16; 0.72553; 1.40088; -1.573
40.176; 0.727539; 1.40089; -1.573
40.192; 0.729549; 1.40089; -1.573
40.208; 0.731559; 1.4009; -1.57301
40.224; 0.733568; 1.4009; -1.57301
40.24; 0.735578; 1.40091; -1.57302
40.256; 0.737587; 1.40091; -1.57302
40.272; 0.739597; 1.40092; -1.57303
40.288; 0.741607; 1.40092; -1.57303
40.304; 0.743616; 1.40092; -1.57304
40.32; 0.745626; 1.40093; -1.57304
40.336; 0.747635; 1.40093; -1.57305
40.352; 0.749645; 1.40094; -1.57305
40.368; 0.751655; 1.40094; -1.57306
40.384; 0.753664; 1.40095; -1.57306
40.4; 0.755674; 1.40095; -1.57306
