time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.272238; 0.996829; 0.552346; 0.494445;
0.048; 0.256185; 0.994479; 0.552342; 0.46639;
0.064; 0.276198; 0.992647; 0.552336; 0.503759;
0.08; 0.275724; 0.990061; 0.552327; 0.504216;
0.096; 0.273129; 0.98755; 0.552313; 0.500752;
0.112; 0.271835; 0.986244; 0.552295; 0.499056;
0.128; 0.271122; 0.984081; 0.552277; 0.498859;
0.144; 0.268864; 0.980502; 0.55226; 0.496524;
0.16; 0.268782; 0.976557; 0.552244; 0.498392;
0.176; 0.265955; 0.975878; 0.55223; 0.493507;
0.192; 0.270834; 0.975163; 0.552212; 0.502944;
0.208; 0.270502; 0.974067; 0.552189; 0.502913;
0.224; 0.269922; 0.972892; 0.552163; 0.502465;
0.24; 0.26816; 0.971642; 0.552134; 0.499855;
0.256; 0.268373; 0.970497; 0.552101; 0.500871;
0.272; 0.267547; 0.968991; 0.552066; 0.500138;
0.288; 0.267644; 0.967452; 0.552026; 0.501151;
0.304; 0.264842; 0.965662; 0.551985; 0.49686;
0.32; 0.265298; 0.963884; 0.551941; 0.498672;
0.336; 0.264736; 0.962251; 0.551895; 0.498504;
0.352; 0.262617; 0.96061; 0.551846; 0.495401;
0.368; 0.264523; 0.959098; 0.551794; 0.499832;
0.384; 0.262755; 0.957685; 0.551741; 0.497271;
0.4; 0.260745; 0.956212; 0.551686; 0.494276;
0.416; 0.261133; 0.95714; 0.551628; 0.494582;
0.432; 0.257509; 0.958152; 0.551575; 0.487253;
0.448; 0.256231; 0.9586; 0.551525; 0.48465;
0.464; 0.256445; 0.956723; 0.551479; 0.486047;
0.48; 0.258818; 0.954588; 0.551434; 0.491683;
0.496; 0.258386; 0.952412; 0.551393; 0.49202;
0.512; 0.257956; 0.950444; 0.551355; 0.492253;
0.528; 0.256015; 0.950604; 0.551318; 0.488499;
0.544; 0.259138; 0.95082; 0.551278; 0.494381;
0.56; 0.258208; 0.951084; 0.551236; 0.492507;
0.576; 0.259548; 0.951363; 0.551191; 0.494959;
0.592; 0.258799; 0.951639; 0.551145; 0.493428;
0.608; 0.259526; 0.951949; 0.551095; 0.494699;
0.624; 0.258213; 0.952209; 0.551045; 0.492106;
0.64; 0.258005; 0.952311; 0.550993; 0.491703;
0.656; 0.257487; 0.952253; 0.550939; 0.490794;
0.672; 0.25858; 0.951943; 0.550883; 0.493088;
