time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.266259; 0.990352; 0.552348; 0.486746;
0.048; 0.24788; 0.979874; 0.552368; 0.457976;
0.064; 0.261189; 0.970402; 0.5524; 0.487247;
0.08; 0.263718; 0.961274; 0.552447; 0.496596;
0.096; 0.268537; 0.952898; 0.552511; 0.510054;
0.112; 0.268778; 0.944691; 0.55259; 0.514875;
0.128; 0.272378; 0.936978; 0.552688; 0.525971;
0.144; 0.27281; 0.92952; 0.552803; 0.530924;
0.16; 0.272759; 0.922242; 0.552932; 0.534886;
0.176; 0.272172; 0.915215; 0.553076; 0.537695;
0.192; 0.275328; 0.908703; 0.55324; 0.547666;
0.208; 0.276099; 0.9024; 0.553419; 0.552857;
0.224; 0.274568; 0.896301; 0.553612; 0.553338;
0.24; 0.273567; 0.890342; 0.553816; 0.554806;
0.256; 0.273837; 0.884619; 0.554037; 0.558723;
0.272; 0.273203; 0.879135; 0.554272; 0.560669;
0.288; 0.272781; 0.873793; 0.554519; 0.562974;
0.304; 0.27044; 0.868526; 0.554777; 0.561267;
0.32; 0.270538; 0.863506; 0.55505; 0.564457;
0.336; 0.270274; 0.858594; 0.555335; 0.566842;
0.352; 0.269485; 0.853863; 0.555631; 0.568016;
0.368; 0.270601; 0.84934; 0.555943; 0.573083;
0.384; 0.269111; 0.844855; 0.556266; 0.572621;
0.4; 0.267094; 0.840614; 0.556601; 0.570853;
0.416; 0.267558; 0.836662; 0.556953; 0.574182;
0.432; 0.264375; 0.832739; 0.557311; 0.569657;
0.448; 0.260761; 0.828863; 0.557672; 0.564133;
0.464; 0.259237; 0.825244; 0.55804; 0.562923;
0.48; 0.259303; 0.82188; 0.55842; 0.564987;
0.496; 0.256887; 0.818634; 0.558806; 0.561554;
0.512; 0.254919; 0.815609; 0.559195; 0.558929;
0.528; 0.253057; 0.812677; 0.559587; 0.556458;
0.544; 0.251194; 0.809948; 0.559984; 0.55383;
0.56; 0.250049; 0.807423; 0.560385; 0.552633;
0.576; 0.249793; 0.805063; 0.560795; 0.553283;
0.592; 0.247882; 0.802847; 0.561206; 0.550161;
0.608; 0.24736; 0.800737; 0.561622; 0.550042;
0.624; 0.24528; 0.798692; 0.562039; 0.546408;
0.64; 0.243929; 0.796719; 0.562458; 0.544337;
0.656; 0.242689; 0.794915; 0.562879; 0.542393;
0.672; 0.242608; 0.793278; 0.563306; 0.542919;
0.688; 0.241757; 0.791847; 0.563737; 0.541578;
0.704; 0.242173; 0.790573; 0.564171; 0.542965;
0.72; 0.24081; 0.789345; 0.564606; 0.540335;
0.736; 0.239858; 0.788179; 0.565041; 0.538579;
0.752; 0.238551; 0.787081; 0.565475; 0.53598;
0.768; 0.238344; 0.786101; 0.565912; 0.535768;
0.784; 0.237538; 0.78523; 0.566349; 0.534136;
0.8; 0.237684; 0.784428; 0.566788; 0.534596;
0.816; 0.204776; 0.786238; 0.567097; 0.459271;
0.832; 0.20459; 0.787983; 0.567403; 0.457588;
0.848; 0.241305; 0.787369; 0.567843; 0.539709;
0.864; 0.172718; 0.790439; 0.567965; 0.384723;
0.88; 0.209548; 0.792925; 0.568285; 0.465035;
0.896; 0.207173; 0.795346; 0.568594; 0.458116;
0.912; 0.175128; 0.799837; 0.568749; 0.384977;
0.928; 0.178797; 0.80506; 0.568916; 0.390378;
0.944; 0.177037; 0.809603; 0.56907; 0.384262;
0.96; 0.180273; 0.814828; 0.569236; 0.388662;
0.976; 0.179145; 0.81955; 0.569396; 0.383897;
0.992; 0.181869; 0.824825; 0.569557; 0.387131;
1.008; 0.180746; 0.829591; 0.569714; 0.382428;
1.024; 0.179434; 0.834136; 0.569864; 0.377482;
1.04; 0.183541; 0.839458; 0.570018; 0.383571;
1.056; 0.182484; 0.844213; 0.570165; 0.379116;
1.072; 0.18057; 0.848792; 0.570303; 0.373025;
1.088; 0.180976; 0.852884; 0.570431; 0.371988;
1.104; 0.19627; 0.857376; 0.570568; 0.401214;
1.12; 0.186234; 0.860871; 0.570678; 0.379079;
1.136; 0.184686; 0.864299; 0.570776; 0.374373;
1.152; 0.184729; 0.867735; 0.570867; 0.372917;
1.168; 0.184587; 0.8712; 0.570954; 0.371093;
1.184; 0.184712; 0.874707; 0.571037; 0.369801;
1.2; 0.185005; 0.878246; 0.571117; 0.368843;
1.216; 0.186295; 0.881454; 0.571193; 0.370014;
1.232; 0.18663; 0.884673; 0.571267; 0.369284;
1.248; 0.190102; 0.887959; 0.571343; 0.37471;
1.264; 0.189896; 0.890635; 0.571415; 0.373135;
1.28; 0.233911; 0.891141; 0.571542; 0.459257;
1.296; 0.185062; 0.893893; 0.571601; 0.362192;
1.312; 0.204535; 0.897583; 0.571682; 0.398601;
1.328; 0.205374; 0.901276; 0.571755; 0.398546;
1.344; 0.18883; 0.903185; 0.571805; 0.365633;
1.36; 0.192648; 0.904747; 0.571857; 0.372348;
1.376; 0.192141; 0.906422; 0.571904; 0.370652;
1.392; 0.192025; 0.90815; 0.571947; 0.369695;
1.408; 0.191742; 0.909858; 0.571987; 0.368432;
1.424; 0.190879; 0.911663; 0.572023; 0.366025;
