time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.273804; 0.993648; 0.552347; 0.498878;
0.048; 0.258632; 0.987834; 0.552361; 0.473997;
0.064; 0.265849; 0.982601; 0.55238; 0.489802;
0.08; 0.266944; 0.97759; 0.552407; 0.494317;
0.096; 0.267102; 0.972911; 0.552441; 0.496956;
0.112; 0.267971; 0.968478; 0.552484; 0.500816;
0.128; 0.269447; 0.964231; 0.552535; 0.505746;
0.144; 0.268571; 0.9602; 0.552593; 0.506165;
0.16; 0.268391; 0.956252; 0.552657; 0.507855;
0.176; 0.266429; 0.952469; 0.552727; 0.506082;
0.192; 0.268299; 0.948942; 0.552805; 0.511455;
0.208; 0.26875; 0.945548; 0.552888; 0.514076;
0.224; 0.267484; 0.942272; 0.552978; 0.51335;
0.24; 0.266281; 0.939141; 0.553071; 0.512659;
0.256; 0.26667; 0.936161; 0.553171; 0.514949;
0.272; 0.265967; 0.933346; 0.553275; 0.515042;
0.288; 0.266016; 0.930615; 0.553385; 0.516547;
0.304; 0.264003; 0.927974; 0.553498; 0.513993;
0.32; 0.264548; 0.925484; 0.553616; 0.516329;
0.336; 0.263811; 0.923072; 0.553738; 0.516123;
0.352; 0.262809; 0.920854; 0.553863; 0.515284;
0.368; 0.264255; 0.918741; 0.553994; 0.519187;
0.384; 0.26255; 0.916651; 0.554128; 0.516891;
0.4; 0.261439; 0.914753; 0.554264; 0.515643;
0.416; 0.263773; 0.913016; 0.554406; 0.521103;
0.432; 0.262052; 0.911257; 0.554551; 0.518568;
0.448; 0.259708; 0.909511; 0.554695; 0.514782;
0.464; 0.259439; 0.907948; 0.554843; 0.514996;
0.48; 0.260703; 0.906507; 0.554995; 0.518187;
0.496; 0.259896; 0.905117; 0.555149; 0.517231;
0.512; 0.259423; 0.903815; 0.555306; 0.516889;
0.528; 0.258561; 0.902559; 0.555463; 0.515742;
0.544; 0.258482; 0.901377; 0.555623; 0.516111;
0.56; 0.257717; 0.900318; 0.555785; 0.515039;
0.576; 0.258562; 0.899313; 0.555949; 0.517152;
0.592; 0.257437; 0.898407; 0.556115; 0.515268;
0.608; 0.257761; 0.897517; 0.556282; 0.516274;
0.624; 0.256559; 0.896669; 0.55645; 0.514197;
0.64; 0.256311; 0.895836; 0.556619; 0.514022;
0.656; 0.255739; 0.89512; 0.556788; 0.513128;
0.672; 0.25667; 0.894485; 0.556961; 0.515201;
0.688; 0.256409; 0.893981; 0.557134; 0.514807;
0.704; 0.257512; 0.893543; 0.55731; 0.517112;
0.72; 0.256751; 0.893104; 0.557485; 0.515677;
0.736; 0.256358; 0.892683; 0.557661; 0.514966;
0.752; 0.255537; 0.892296; 0.557836; 0.513379;
0.768; 0.255839; 0.891963; 0.558013; 0.514014;
