time; fitness; orientation; distance; velocity;
0.016; 0; 0; 0; 0;
0.032; 0.310875; 0.988599; 0.535825; 0.586872;
0.048; 0.233498; 0.990848; 0.535224; 0.440291;
0.064; 0.311943; 0.981328; 0.534419; 0.594812;
0.08; 0.313202; 0.983407; 0.533608; 0.596854;
0.096; 0.311142; 0.974453; 0.532826; 0.599256;
0.112; 0.311317; 0.977285; 0.532042; 0.598737;
0.128; 0.313076; 0.978984; 0.531278; 0.601938;
0.144; 0.232847; 0.975423; 0.530679; 0.449827;
0.16; 0.261247; 0.966482; 0.529991; 0.510023;
0.176; 0.241809; 0.964037; 0.529613; 0.473609;
0.192; 0.222013; 0.955563; 0.529043; 0.439166;
0.208; 0.238586; 0.953235; 0.528753; 0.473361;
0.224; 0.236828; 0.950911; 0.528473; 0.47127;
0.24; 0.234236; 0.947925; 0.528216; 0.467808;
0.256; 0.234247; 0.944581; 0.527978; 0.469698;
0.272; 0.229084; 0.94107; 0.527723; 0.461282;
0.288; 0.229494; 0.93757; 0.527529; 0.464004;
0.304; 0.229611; 0.934092; 0.527353; 0.466125;
0.32; 0.225896; 0.930637; 0.527199; 0.460421;
0.336; 0.223956; 0.92725; 0.527063; 0.458251;
0.352; 0.221883; 0.923292; 0.526947; 0.456055;
0.368; 0.220347; 0.919245; 0.526848; 0.454978;
0.384; 0.218493; 0.915175; 0.526766; 0.453228;
0.4; 0.215107; 0.911161; 0.526703; 0.448222;
0.416; 0.214243; 0.907197; 0.526657; 0.448412;
0.432; 0.212578; 0.903264; 0.526626; 0.44689;
0.448; 0.209337; 0.899355; 0.526614; 0.442001;
0.464; 0.208292; 0.895464; 0.526616; 0.441704;
0.48; 0.205558; 0.891595; 0.526634; 0.437781;
0.496; 0.203487; 0.887749; 0.526668; 0.43522;
0.512; 0.199826; 0.88449; 0.526724; 0.428918;
0.528; 0.256477; 0.884124; 0.526443; 0.551041;
0.544; 0.198228; 0.881138; 0.526527; 0.427268;
0.56; 0.198073; 0.87803; 0.526611; 0.428377;
0.576; 0.195315; 0.874386; 0.526709; 0.424094;
0.592; 0.202057; 0.870578; 0.52676; 0.440609;
0.608; 0.201389; 0.867024; 0.526777; 0.440939;
0.624; 0.201348; 0.861609; 0.526837; 0.443568;
0.64; 0.198252; 0.857586; 0.526911; 0.438736;
0.656; 0.196717; 0.854099; 0.526997; 0.437044;
0.672; 0.199552; 0.850658; 0.52715; 0.445007;
0.688; 0.192897; 0.847259; 0.527259; 0.431802;
0.704; 0.190983; 0.843942; 0.527381; 0.429099;
0.72; 0.188289; 0.840673; 0.527513; 0.424585;
0.736; 0.186829; 0.837447; 0.527656; 0.422802;
0.752; 0.1864; 0.83424; 0.527811; 0.423329;
0.768; 0.184527; 0.831092; 0.527975; 0.420529;
0.784; 0.187089; 0.82793; 0.528201; 0.427814;
0.8; 0.18049; 0.824825; 0.528385; 0.414134;
0.816; 0.177855; 0.821758; 0.52858; 0.409461;
0.832; 0.176657; 0.818776; 0.528786; 0.408024;
0.848; 0.175656; 0.815797; 0.529001; 0.407028;
0.864; 0.173638; 0.812921; 0.529227; 0.403604;
0.88; 0.172892; 0.810029; 0.529463; 0.403124;
0.896; 0.169952; 0.807199; 0.529709; 0.397474;
0.912; 0.169876; 0.804435; 0.529964; 0.398469;
0.928; 0.167943; 0.801694; 0.530229; 0.395085;
0.944; 0.163794; 0.79944; 0.530509; 0.386207;
0.96; 0.150736; 0.803391; 0.530686; 0.353552;
0.976; 0.162194; 0.801309; 0.530984; 0.3812;
0.992; 0.164792; 0.798622; 0.531278; 0.388394;
1.008; 0.174956; 0.802245; 0.531502; 0.410315;
1.024; 0.162373; 0.800283; 0.531817; 0.381512;
1.04; 0.175453; 0.803762; 0.532035; 0.410293;
1.056; 0.162607; 0.801105; 0.532339; 0.381295;
1.072; 0.160078; 0.798992; 0.532657; 0.376133;
1.088; 0.158522; 0.797014; 0.53299; 0.373168;
1.104; 0.157401; 0.79506; 0.53333; 0.371203;
1.12; 0.169443; 0.798799; 0.533583; 0.397542;
1.136; 0.15729; 0.796965; 0.53393; 0.36964;
1.152; 0.172302; 0.800533; 0.534172; 0.402931;
1.168; 0.154539; 0.7987; 0.534505; 0.361995;
1.184; 0.157865; 0.796225; 0.534844; 0.370699;
1.2; 0.169832; 0.799768; 0.535095; 0.396849;
1.216; 0.155052; 0.797335; 0.535426; 0.363193;
1.232; 0.15374; 0.79539; 0.535774; 0.360766;
1.248; 0.157879; 0.795031; 0.535975; 0.370507;
1.264; 0.159423; 0.794549; 0.536165; 0.374224;
1.28; 0.144944; 0.788121; 0.536466; 0.34282;
1.296; 0.142825; 0.782099; 0.53679; 0.340203;
1.312; 0.14143; 0.774777; 0.537134; 0.339845;
1.328; 0.153151; 0.768579; 0.537348; 0.370831;
1.344; 0.147135; 0.768993; 0.537697; 0.355842;
1.36; 0.146108; 0.769431; 0.538051; 0.352923;
1.376; 0.160531; 0.7729; 0.538301; 0.385842;
1.392; 0.135374; 0.764727; 0.538633; 0.328652;
1.408; 0.143503; 0.765075; 0.538994; 0.347995;
1.424; 0.141989; 0.769292; 0.539181; 0.342318;
1.44; 0.14087; 0.769659; 0.539559; 0.339219;
1.456; 0.142385; 0.770447; 0.539948; 0.342272;
1.472; 0.158212; 0.773872; 0.540207; 0.37845;
1.488; 0.137762; 0.775107; 0.540639; 0.328747;
1.504; 0.140596; 0.775451; 0.541033; 0.335115;
1.52; 0.14203; 0.775865; 0.541422; 0.338109;
1.536; 0.141812; 0.776695; 0.541831; 0.336975;
1.552; 0.147543; 0.772017; 0.542109; 0.352538;
1.568; 0.16007; 0.776026; 0.542384; 0.380301;
1.584; 0.129467; 0.77708; 0.542711; 0.306991;
1.6; 0.151627; 0.776476; 0.543037; 0.3596;
1.616; 0.15942; 0.780222; 0.543316; 0.376074;
1.632; 0.140536; 0.781068; 0.543731; 0.330914;
1.648; 0.140842; 0.781882; 0.544146; 0.331036;
1.664; 0.145943; 0.782466; 0.544541; 0.342521;
1.68; 0.142838; 0.781599; 0.544938; 0.335361;
1.696; 0.127804; 0.781219; 0.545282; 0.300019;
1.712; 0.142034; 0.78034; 0.545694; 0.333548;
1.728; 0.140356; 0.779447; 0.546108; 0.329737;
1.744; 0.141421; 0.77893; 0.546528; 0.332202;
1.76; 0.125465; 0.778814; 0.546886; 0.294573;
1.776; 0.140698; 0.778015; 0.547322; 0.330413;
1.792; 0.129856; 0.772196; 0.547752; 0.307009;
1.808; 0.126352; 0.771037; 0.548095; 0.298987;
1.824; 0.122206; 0.770946; 0.548474; 0.28901;
1.84; 0.122116; 0.77094; 0.54886; 0.288597;
1.856; 0.142714; 0.769354; 0.549298; 0.337701;
1.872; 0.135096; 0.76879; 0.549753; 0.319644;
1.888; 0.121595; 0.767399; 0.550138; 0.288022;
1.904; 0.12825; 0.760344; 0.550601; 0.306344;
