time; pose_x; pose_y; pose_heading;  gps_x; gps_y; speed_x; speed_y; acc_x; acc_y; actual_pos_x; actual_pos_y
0.016; -2.90014; -0.2; 0.00553846; 0; 0; -9e-06; -0; 0; 0
0.032; -2.9; -0.199999; 0.0387692; 0; 0; 8.99986e-06; 4.98459e-08; 0; 0
0.048; -2.89935; -0.199974; 0.0830769; 0; 0; 4.04696e-05; 1.56976e-06; 0; 0
0.064; -2.89946; -0.199983; 0.131538; 0; 0; -6.72672e-06; -5.60124e-07; 0; 0
0.08; -2.89864; -0.199874; 0.168923; 0; 0; 5.13029e-05; 6.7875e-06; 0; 0
0.096; -2.89853; -0.199856; 0.192462; 0; 0; 6.65392e-06; 1.13482e-06; 0; 0
0.112; -2.89797; -0.199746; 0.239538; 0; 0; 3.53353e-05; 6.88592e-06; 0; 0
0.128; -2.89737; -0.199601; 0.279692; 0; 0; 3.71579e-05; 9.07498e-06; 0; 0
0.144; -2.8972; -0.199551; 0.319846; 0; 0; 1.08128e-05; 3.10567e-06; 0; 0
0.16; -2.89665; -0.19937; 0.336462; 0; 0; 3.41742e-05; 1.13191e-05; 0; 0
0.176; -2.89655; -0.199334; 0.376615; 0; 0; 6.37152e-06; 2.22851e-06; 0; 0
0.192; -2.89595; -0.199096; 0.398769; 0; 0; 3.76615e-05; 1.48949e-05; 0; 0
0.208; -2.89582; -0.19904; 0.440308; 0; 0; 8.29386e-06; 3.49456e-06; 0; 0
0.224; -2.8952; -0.198749; 0.466615; 0; 0; 3.86725e-05; 1.82208e-05; 0; 0
0.24; -2.89455; -0.198425; 0.488769; 0; 0; 4.01893e-05; 2.0244e-05; 0; 0
0.256; -2.89408; -0.198171; 0.517846; 0; 0; 2.97983e-05; 1.5847e-05; 0; 0
0.272; -2.89358; -0.197886; 0.548308; 0; 0; 3.12799e-05; 1.78204e-05; 0; 0
0.288; -2.89548; -0.19905; 0.542769; 0; 0; -0.00011905; -7.27135e-05; 0; 0
0.304; -2.89718; -0.200072; 0.549692; 0; 0; -0.000105965; -6.3918e-05; 0; 0
0.32; -2.89893; -0.201144; 0.551077; 0; 0; -0.000109357; -6.7001e-05; 0; 0
0.336; -2.90043; -0.202068; 0.541385; 0; 0; -9.39287e-05; -5.77275e-05; 0; 0
0.352; -2.90234; -0.203218; 0.549692; 0; 0; -0.000119551; -7.18876e-05; 0; 0
0.368; -2.90418; -0.204347; 0.549692; 0; 0; -0.000115113; -7.05274e-05; 0; 0
0.384; -2.90569; -0.205268; 0.54; 0; 0; -9.40086e-05; -5.75973e-05; 0; 0
0.4; -2.90745; -0.206323; 0.541385; 0; 0; -0.000110001; -6.59379e-05; 0; 0
0.416; -2.90739; -0.206286; 0.560769; 0; 0; 3.85648e-06; 2.31895e-06; 0; 0
0.432; -2.90888; -0.207224; 0.559385; 0; 0; -9.33648e-05; -5.86351e-05; 0; 0
0.448; -2.91035; -0.208141; 0.559385; 0; 0; -9.15388e-05; -5.73118e-05; 0; 0
0.464; -2.91001; -0.207931; 0.577385; 0; 0; 2.09777e-05; 1.3134e-05; 0; 0
0.48; -2.91179; -0.20909; 0.587077; 0; 0; -0.00011123; -7.24595e-05; 0; 0
0.496; -2.91155; -0.208931; 0.598154; 0; 0; 1.49861e-05; 9.97074e-06; 0; 0
0.512; -2.91322; -0.210066; 0.595385; 0; 0; -0.000104123; -7.09528e-05; 0; 0
0.528; -2.91462; -0.211015; 0.596769; 0; 0; -8.75539e-05; -5.93075e-05; 0; 0
0.544; -2.91301; -0.209922; 0.591231; 0; 0; 0.000100499; 6.82797e-05; 0; 0
0.56; -2.91474; -0.211086; 0.588462; 0; 0; -0.000108348; -7.27385e-05; 0; 0
0.576; -2.91627; -0.212105; 0.592615; 0; 0; -9.54485e-05; -6.36957e-05; 0; 0
0.592; -2.91791; -0.213211; 0.594; 0; 0; -0.000102648; -6.91184e-05; 0; 0
0.608; -2.91839; -0.213534; 0.538615; 0; 0; -2.98335e-05; -2.01485e-05; 0; 0
0.624; -2.92015; -0.214586; 0.54; 0; 0; -0.000110092; -6.57856e-05; 0; 0
0.64; -2.91966; -0.21429; 0.542769; 0; 0; 3.08775e-05; 1.85089e-05; 0; 0
0.656; -2.92138; -0.215331; 0.54; 0; 0; -0.000107891; -6.50802e-05; 0; 0
0.672; -2.92324; -0.216442; 0.542769; 0; 0; -0.000115791; -6.94084e-05; 0; 0
0.688; -2.92148; -0.215382; 0.535846; 0; 0; 0.000109818; 6.62423e-05; 0; 0
0.704; -2.92114; -0.21518; 0.548308; 0; 0; 2.1281e-05; 1.26366e-05; 0; 0
0.72; -2.92283; -0.216212; 0.549692; 0; 0; -0.000105609; -6.45039e-05; 0; 0
0.736; -2.92132; -0.21529; 0.548308; 0; 0; 9.40086e-05; 5.75973e-05; 0; 0
0.752; -2.91939; -0.214108; 0.546923; 0; 0; 0.000120971; 7.38863e-05; 0; 0
0.768; -2.92126; -0.21525; 0.551077; 0; 0; -0.000117229; -7.13785e-05; 0; 0
0.784; -2.92283; -0.216212; 0.549692; 0; 0; -9.77625e-05; -6.00837e-05; 0; 0
0.8; -2.92458; -0.217284; 0.542769; 0; 0; -0.000109357; -6.7001e-05; 0; 0
0.816; -2.9264; -0.218381; 0.544154; 0; 0; -0.000113671; -6.85666e-05; 0; 0
0.832; -2.9247; -0.217356; 0.551077; 0; 0; 0.000105876; 6.40647e-05; 0; 0
0.848; -2.92645; -0.21843; 0.544154; 0; 0; -0.000109264; -6.71523e-05; 0; 0
